cyclostationary_mean_rr_4w_2,cyclostationary_mean_tg_1w_0,cyclostationary_mean_rr_4w_1
0.9074650288046853,0.6462891482048408,1.4125383439947732
0.8554896393375457,1.0883592058032374,1.0133788843349827
0.8184495434493986,0.4240713675135222,0.5560619467675598
0.5775442135746739,0.07380039622252658,0.30904526124394305
0.7224938113031246,0.4362819228318747,0.2869464027791258
0.34035392422636507,0.7481638564649394,-0.17976653078203997
-0.04325923460946013,1.5133167939527845,-0.48945078679999066
-0.3393865493536641,0.49728309330081816,-0.6318567675626932
-0.24452647735195307,-0.3918818110636614,-0.21585756029299458
-0.6305293564564833,0.5231881872786404,0.15618969481108957
-0.624901290645434,1.3490689124725668,0.04227827562061002
0.41384239021731617,0.8994751475033841,0.9491535268616256
0.22090107966561615,0.09828815869782961,1.0753985270250102
0.622086150824611,-0.8128329048483008,0.8545968194470805
0.570998300968762,-1.4912952700680515,0.13580093633091322
0.36170068150343504,-0.4893374537621003,0.2997762441393492
-0.5142093508554922,0.650250404552404,-0.5523971290956053
-0.3924801207641172,0.2471183313823802,-0.6646698778598112
-0.574170705649073,-0.09382835860740638,-0.6812220401872531
-0.016099783884908597,0.21740267168199484,-0.3381087113306005
0.18092892837918753,-0.30017998878444946,-0.44662705612473996
0.22039408841365693,-0.9986415933463185,-0.5254251773753162
0.3146529480656512,-0.6281608292821098,-0.3664908583416499
-0.12428859892231564,-0.09368253537011248,-0.5996612341513585
-0.7417570809878506,-0.08855061336243551,-0.8709401769826562
0.27632976595263387,-0.8785336772245426,0.0760600920376254
0.6916072602040154,-0.7302331580417356,0.9729645321716154
0.5858554292553411,0.3862478416844466,0.8480473717034362
1.0942618786059555,0.05652596167787954,1.2833601790418179
1.0419875832145358,-0.09266588536832156,1.2651538314676958
0.28636591584202853,0.2758928507950745,1.2892013106332478
0.4312019345583571,-0.587209157652504,1.1180461413436644
0.45852970244182567,-1.59329586776778,0.9393937558608499
0.5347837512633651,-1.7444831526674682,1.1763192877416828
0.40580501312349493,-1.092119288989553,1.1716749826136865
0.0814129706974269,0.513541970962241,0.428066527170828
-0.7273866050020433,1.4628467555365727,-0.32721384195869047
-0.23805345643924763,1.404081068309854,0.4754515369371329
-1.2441769695203289,0.7509194329235886,-0.6898132250632143
-0.7462202675404694,-0.33949570968594117,-0.18083730155779734
-0.6021392118040166,-0.9219568736502883,0.07167153691495474
-0.5671234617526715,-1.4358816308997666,0.05539613527650458
-1.3273244280550602,-1.4930993606177583,-0.9652531080598262
-1.1917035118305161,-1.5317989693820857,-0.6857407461250602
-1.6307992281534143,-2.3506950572454794,-1.367955018805587
-1.7184576968279448,-1.9845986664575277,-1.7895003502201994
-1.7533984317031575,-1.3791355908534046,-1.8652607600877982
-1.4006317636107557,-1.0578346936662284,-1.388805295595565
-1.2349714402569354,-0.7650198314956302,-1.310920952653026
-0.6970006401021952,-0.1573592550863051,-0.78448442448654
-0.5941693263466965,0.6693022754495197,-0.593863238801725
-0.2526732244178257,0.8919419846730864,0.016942518859480213
-0.23004960873647623,0.8302823845014332,-0.13476626394292252
-0.4297693118720391,0.5956390947874048,-0.2863709741972559
-0.9603222406836658,1.1818166076536512,-0.6501587981231449
-1.0850224278356038,1.3071890552050067,-0.8627535097603035
-1.4871299721796716,0.5337720005998944,-1.4404110600468574
-1.8354968136480245,0.286715155240092,-1.5758391703588706
-0.4556516271987925,-0.46379338908587503,0.0012989426038145554
0.022932997900961684,-1.0883654895710262,0.48871598203769845
-0.11152871946245904,-0.5690393144595961,0.28419929682760753
0.421926423503444,-0.5773914126746614,0.8569590550035481
1.5381203282142288,-0.4323896480614505,2.5174093046197132
0.3946832656591237,0.39528172022954167,1.0902327452649547
0.31078350920793074,0.26357253045067747,0.9633625868355198
0.908619610251484,-0.021735031271364474,1.959754621860762
0.3569310268058752,-0.008095959002449587,1.3288142851494107
-0.5205912915475026,0.8137813512228956,-0.08599288035672022
-0.3661966381400969,0.6129566287943162,0.561269657770173
-0.5304719823943095,-0.3952858778154293,0.27744484770743155
0.6128440029369511,-0.348243709319567,1.3215535790883306
1.3529357423709276,-0.5798475194948175,1.8511060952382627
1.399149582516886,-0.36587832905027207,1.8088172893268673
1.7854413776106355,-0.6239244580005971,2.3318545038632554
1.6177317343560826,-0.7691593011601094,2.2703663829840566
0.514258877290353,-0.49837205446781796,1.1951246712815833
0.09411248690663601,-0.34875671614663545,1.2863028115973087
0.23400842651239204,-0.19409354259743283,1.3528710552993057
-0.7438277261980527,0.0036115978275393355,-0.21737312286136823
0.38571600522924376,-0.715214231179528,0.904964193667013
-0.15205522038190347,-1.3423951358433164,0.13884020120641707
0.34676861281816884,-0.4405301842625439,0.4328445377395485
0.6059189510984643,0.6041565052788552,1.0680021543252818
0.7284330330476829,0.6076175534269923,1.1663348759753058
-0.5562933331758655,-0.19455378893978006,-0.257198973528873
-0.7772659142379532,-0.32952974292937565,-0.4036527842802431
-0.6689788804191443,0.9857876387455287,-0.42278035870065195
-0.8558548114321501,2.730058873846561,-0.9136568795945834
0.11288795570439752,2.474799832954555,0.00013799694951938988
0.5866923933942008,0.6359831850717808,0.7975063564099595
1.3122802355537453,0.4749319539148438,1.3850564090832411
1.0155915865239595,1.7522016560026428,1.4127368573221473
1.3344050304069413,1.0907765035486854,1.7551149869467781
0.7966807060942689,-0.3894489604475018,1.3097627907954736
0.6341161723297568,-0.1301812449507392,0.9413391607399255
0.10666018902862827,-0.1661199958547945,0.4783961085321004
-0.16065015815859457,-0.8738455774985173,-0.32436193650765827
-0.7529545805624172,-1.3223607484255286,-0.8943354197906416
-1.0311619646642685,-1.3402240061546526,-1.0870084797147306
-0.5615630253565049,-0.2251324887889447,-0.9366115898705305
-0.5871028902879892,0.8316274478739692,-1.0619433600998858
-0.9319266696604158,-0.22988486049935886,-1.124292603342002
-1.1554914645159864,-0.7270770684139901,-1.3109008672760876
-0.6805506792057869,-1.0880928920743933,-0.39121074759540414
-0.6416350395318771,-1.9251039932795935,-0.159923005646169
-0.6247822662246244,-0.7759075391011496,-0.05909874725593832
-0.6093843550704385,0.2285096130212998,-0.17154432972121106
-0.5527638644910696,1.193304001175094,-0.17901414986449402
-0.8491433495107455,0.6839375791002509,-1.1846744469242132
-1.1735560144739043,-0.6234233055186724,-1.039557272861364
-1.1449002532289012,0.4635658216389923,-0.9382842948917749
-1.073649875129063,2.0189346938120285,-0.7997901470308527
-1.1111861973952064,2.3802619371754017,-0.8038911574493447
-0.8027039870838852,1.7685501184649697,-0.4019813318188443
-0.48026562364422243,0.44836114196525834,-0.5935879490744802
-0.4442088343155918,0.20612381272409505,-0.6720985830651464
-0.4336971120856487,0.8071461895269084,-0.5838176873445117
-0.18135986603977255,0.8934202823799162,-0.24064898778138447
-0.4994226107760432,1.1517901710222407,-0.3892276067218927
-1.4438892385687128,2.1906337992634217,-1.0534938541227843
-1.323259427513046,2.344370762922946,-0.8975157763853886
-1.2799446019310738,1.5351991157103093,-0.9866884048507535
-1.291503025847269,0.3254454062382957,-1.167895206445953
-0.9413793711862172,-0.36012422400075944,-1.2898579738468055
-0.7057165103316683,0.45808817066416024,-1.154152783212733
-0.6064029648362135,0.2509523176017043,-1.1255478630102387
-0.5353705457150401,-0.10490920344543397,-0.8984123670001428
-0.6180559954958439,0.022207389617458464,-0.8702936932240849
-0.6313899791363511,-1.1393797699406187,-0.573328604591898
0.5510114834098345,-1.9945396602615368,0.7495415247017453
0.9223381418440864,-0.9206511102123826,1.168267163037008
0.88585635121131,-0.11393684850440539,1.0300728471262774
1.26015421718265,0.9462864860313239,1.3589150277362356
0.8654633279231105,2.1124340482414397,1.1063341687123225
-0.027006200949569736,1.3344053197105505,0.17262633750276643
-0.7406682638092721,0.4626377508341358,-0.6254469993680745
-0.6485693789826272,0.10560538498337688,-0.42422536681306905
-0.3912155910243711,0.2611866765688624,-0.035446004641888795
-0.18366140705801426,0.2911186975664211,0.10097081475153362
0.6552116391862242,0.5628225929892994,0.6554007852202248
0.9668850161889319,0.03721452002769647,0.9823957081510359
0.7375393483344603,-0.5270054502925664,0.7329724992471278
0.09397598267530823,-0.011259456975329244,-0.06497116821636686
2.012256218736277,-0.31719671339711825,1.3130500797942846
2.304004121709853,-1.5689620035163596,1.6052104291424327
3.3641485560750666,-2.438621596910563,2.3284126868449677
3.8910431119696893,-1.58206884132325,2.84649158769721
4.074608198794217,-0.1137003992912444,3.266883707543227
2.5501293265516756,-0.054646607861588876,1.7313014755121865
1.3048237804319116,-0.5225615036050654,0.45687961879711014
0.5411314012926848,-0.9355129900513831,0.10861795363202882
0.4528915244557439,-1.005325505815786,-0.37613568056820185
0.6432804425344508,-0.5575116678161859,0.14115953733128112
0.5156632841941524,-1.385624185686533,0.6132853394715929
0.4879667121122447,-1.2749862180962246,0.5809715129810046
0.17686872516488877,-0.9448077178897379,0.24948868734928664
0.08061711233776128,-1.02875028167253,0.5562932419240755
-0.031444122192395105,-0.4562038010572572,-0.02456586869798452
-0.3117835860694512,-1.042620825782391,-0.3450086863438629
-0.2784453301205271,-1.119351873847239,-0.14608934908141025
-0.3983354005723245,-0.27107021563519773,-0.2673614257535261
-0.47572446349906616,-0.762729512473768,-0.4267097717753038
-0.7296422905289287,-0.2949080945351819,-0.6933028360092529
-0.09334296816015669,0.07836034798206008,-0.09473532083577368
0.36001779108516396,-0.028479830840193326,0.2681619098345935
0.252998168738532,0.41560321166820857,0.19553964969172835
0.09068031997414905,0.18375945867295124,-0.0402686882648926
0.09298636335676665,0.13987594679732998,-0.2965113181649376
-0.711683646005867,0.5345122910905269,-1.0678683683900019
-1.091863220831697,0.5400082885066707,0.14021194948674517
-0.9151795374850544,0.2663783625852791,0.1487800882248872
-0.9950349698208123,0.5123548716475007,0.2256537612623986
-0.903597174574969,1.4270155221903738,0.5821106150905923
-0.5665632025139083,0.9711413573211882,0.6749766631455667
-1.0357132212166302,0.6235270336754672,-1.0984163859753606
-0.531400734297225,2.1452412833393386,-0.2028391018275204
1.0109436913313417,1.472344650714549,0.7653043860080184
1.0559247560478555,-0.020528914406706688,0.568352983207547
0.5082237137960965,-0.6612307265950539,0.16922890786315503
2.025555676389616,0.44341429455483444,1.631148862487418
1.2779662827552924,1.8199976563004334,0.5491207852983294
0.01161304653979275,1.2067876532778463,-0.1998248087150359
0.21599203739470324,0.7177523632262555,0.20949598191649724
0.4493605332390618,0.40368259242861537,0.5860795050543167
-0.7876037990281891,-0.2613849553371634,-0.8148366775584815
-0.32156416029843465,-0.5887188861762619,-0.43526977470016454
-0.5911030858160138,-1.0250570177653284,-0.6729614439172444
-0.9530279563421136,-1.1969584233506925,-1.0339780803913565
-0.9941071809485265,-0.4537750096319464,-1.123055415651504
-0.3945845056559583,-0.5068423811496732,-0.5979482703909276
-0.5777928490755971,-1.9140442391332069,-0.721290081527567
-0.7885533497952318,-2.1874289013525257,-0.9184872076048416
-0.7311589139260766,-0.527885150542499,-0.8912587743519103
-0.6096319830958954,0.6969001839288773,-0.7005510932439357
-1.2572322462220729,0.5984977177249446,-1.2139912356495761
-0.7059508191146773,-0.14395602423023962,-0.7650099789884368
-0.20557912145434934,-0.4874644805474449,-0.18006105648856388
0.09952844136654318,-0.2763608369298319,-0.14088584247339145
0.07315375331018834,0.5921970796116007,-0.2677654446823857
0.26566466505546243,0.12144278335052536,-0.13619025989791694
0.06694969437653864,-0.7571141155683405,0.20977767079569992
-0.21986331968741576,0.7540433426583283,-0.21515614032140074
-0.3912614083586833,1.1432682605721007,-0.3374138250280893
-0.3564173538057225,-0.36926357343181465,-0.36849478512487754
-0.6590190652423968,0.22933558645876567,-0.6377780982176023
-0.808219132759159,1.2924754551303823,-1.262873839054336
-0.4342459531715655,-0.2844155902682505,-0.5794301418334238
-0.569324404240943,-0.6038737498517099,-0.46680714536533846
-0.418913401960626,0.2294481220636094,-0.362159209329798
-0.16657615591475,0.6006728134441554,0.02341326711104138
-0.21643114866720975,-0.3483850976732809,-0.009340073461618236
0.5204109078777273,-1.4628893744521063,-0.6836152513011258
2.264253881582901,-1.4433191535369192,0.6559770232210362
3.07591284411609,-0.5490079473082066,0.6014057642566476
3.2251099161262373,0.3633055072310212,0.5796555480443004
3.436883316119472,0.1302859393318199,0.41640003375302964
2.2515218542181206,0.24385414660493906,0.3554913070037207
2.7028281025149443,-0.35005324941548405,0.3258383254889809
2.921346889463174,-0.9021294135962329,0.8517680903028964
3.0396817310807815,-0.9949454623209144,0.8957195855079367
2.214904139321393,-0.157621695944513,0.5171323763037858
3.3918251874272483,0.7415367400762363,1.2468993804169535
0.9365933097925613,0.4472967404781794,-0.32992664718852055
-0.37892551903698657,-0.3667809016621545,-1.0116976225802319
0.27270643673712597,-1.882865413159203,-0.8215119536048958
0.6174111489738227,-1.9591029920097467,-0.4814111885064042
-0.45033419622520243,-0.8778675274103931,-1.1514410753530846
-0.08647025357190584,-0.5753069601267233,-0.7878426215741388
0.43757488399781186,-0.7561153181147009,-0.4139244866614049
-0.5757578439249222,-0.6008871168755826,-0.8858427856169537
-0.38978040973000316,-0.5820892390097154,-0.7205289839009591
-0.4382488673288233,-1.3276767067781186,-0.7377937490680818
-0.4718204389769491,-0.29758083196337015,-0.6980959340940621
-1.0017778297886406,-0.026522638108306903,-0.9571945161277552
-0.9120929908044514,-0.6728098797655407,-0.7045604725281817
-0.7351869724158251,0.18804881597695128,-0.2454069489356811
-0.5800967260872271,-0.28149387594512043,-0.14737800053425013
-0.4089279199362153,-1.1764689911111403,-0.35450349685112176
0.2781222457655453,-1.406859808115137,-0.10080614092715239
0.12782596436615884,-0.4276294697032981,-0.31910452026002417
-0.11293240290636333,0.2747209873209498,-0.8835513810273323
-0.27986982359339946,-0.33018647942828433,-0.9773003181901344
-0.6314688388304192,0.36902031872619356,-1.0591209682410478
-0.7015330784118887,0.3208924121860703,-0.9464953883941984
-0.2606139353235086,-0.506047787706943,-0.8137413568904504
-0.5739071900367358,0.2900508119456072,-0.9059408642753967
-0.11394024881933004,0.7652670475804116,-0.9606319114787141
0.6215436066315907,-0.7661364876661669,-0.5947764748355998
0.08569601085135692,-1.8955436008806172,-0.7730933895044109
-0.45278007734683556,-0.817718345479058,-1.0662242107281805
-0.282561269666387,0.683276130018705,-0.9450943500179685
-0.6104992611947921,0.9428148543731086,-0.7989724177433394
-0.6871107765109516,0.44914804735189495,-0.6949706447101388
-0.7122236479016062,0.6358961868193919,-0.884721833672349
-0.5580670439390697,1.3885247655286017,-0.5591067762061771
0.17398557941882667,0.3711904038435862,-0.08633394450951912
0.33940970782249735,-1.5565383502885044,0.5449417884032046
-0.13476601825864806,-1.7017700497883577,0.585063214237623
0.6057240340833463,-1.5503455962826511,1.021524210357035
0.45388498764521057,-0.9824934281913672,0.7131853169350737
0.5736100581287541,-0.2511601648405957,1.1726909705010946
1.4904275612511593,0.024481744482512603,1.2390877489485532
1.7233923012587247,0.7397512690339662,1.2067172371176225
0.9754766713892677,0.792847821351227,0.8364910849449109
1.1312524862137443,0.2641864005289132,1.0372918578600694
0.4974269746621611,0.5283043712244175,-0.036145448094476014
-0.9829436336959841,0.6987744935088642,-1.1327837162583738
-1.6294390040563194,-1.0363950220085296,-1.9151177267041457
-1.6645261901133022,-1.386757009835629,-2.048741585282926
-1.2842729171935556,0.5252420724134969,-1.4827962560399324
-1.767920128146218,1.1456724346801368,-1.7264090964733072
-1.471026140410688,1.6977650096691372,-1.274699305217063
-0.9751788927295147,1.6462774219853742,-0.7507606748094833
-0.8456020975698978,0.38198527429958734,-0.5644166073727739
-0.9875119223110451,0.38826269168477084,-1.055853306201926
-0.7314419835768993,1.4146026179952738,-0.8180896919777328
-0.7503887698109221,2.090115289036879,-0.9665446227402015
-0.6854690727974431,1.5880947070072278,-0.8722606070126107
-0.7518486173953636,0.27236244022557593,-0.7995892418582798
-0.42323604270756954,0.5185669419663643,-0.21651771161373973
-0.3204667315083351,1.7202430216918891,-0.059805546704253566
-0.28402218179886285,2.1169660847709446,0.04953432655010222
-0.6113354959087981,2.4205848208961442,-0.12227518023893827
-0.6306510059662968,1.8404397641852737,-0.28492799708476446
0.4206170782351039,-0.27404371816972867,0.7204357286333392
0.6477676620893158,-1.1220193904021716,1.0004577662715624
0.30342686377251177,0.3326129580010743,0.47886555430554406
0.3594072984077211,1.8556860217183804,0.3509143822242797
0.2478178277744429,2.494384516742429,0.12825675502382702
-0.27463239897335356,1.375429587585982,-1.0541452220969385
-0.8609376098512407,1.0128676265638619,-1.528204420539317
-0.530082563312658,1.0506864854979194,-1.229407499231757
-0.1367553984860956,0.6601083530538376,-0.8705780993012302
0.295539894568398,0.10337835276328634,-0.06343669514467591
0.06431965181419733,-0.18499296540963125,0.3777794212777761
0.11074263952311647,0.5239215919941379,0.2971861903097565
0.2431213482898452,-0.20255136825827108,0.6302665719338669
0.0940102644977789,-0.9424176103257894,0.4056707148131123
-0.14379844028821992,-0.6117325936069071,-0.18725358187997299
-1.0122888462403574,0.6281057654402625,-1.0535697505732582
-0.4448594365167791,0.8098949593339071,-0.8079788406844589
-0.3111561842917745,-0.47590985194700136,-0.8589429652857883
-0.7196981027648395,-0.4527726609153321,-1.1512321371093244
-0.04537290768862057,-0.9664562893795957,-0.6565910195134618
0.33661860880786576,-0.8749421315852473,-0.7717071121025953
0.30685302138535975,-0.6427205411913983,-0.4423308236878491
-0.20844729258239691,-0.3562445364896999,-0.8831884730405793
0.06966205926064271,0.048368042723374104,-0.5164593926723829
-0.4329838430709677,-0.5869137387347556,-0.8241190003923035
-0.8109556136899967,-0.35182634609666963,-0.7355891222321592
-1.0672961087471569,-0.8730485492136123,-1.1233104153921767
-0.5496650132713389,-1.3577248863039513,-0.5941470887433603
-0.1626667103954116,-0.8700838396747514,-0.1977500863230862
-0.6347644323247863,-0.5916732164494642,-0.5993150985415748
-0.6964927651041591,-1.451360588644283,-0.7359814617065283
-0.5330524534973268,-0.7887160273590712,0.011354222822946812
-0.9445265817308437,0.04882593897370339,-0.5217406266249827
-0.6613511059195436,-0.4493330693729819,-0.9140422045092356
-0.3581347397145749,-0.478752689514763,-0.5738526103674759
-0.2673218715494616,-0.8198256784405293,-0.41175786040287676
-0.21289485099241456,-0.5767121357822306,-0.9402742284736149
0.48254084224358995,1.1134734729865716,0.0008811867588704557
-0.03223984788681978,1.9302732056670493,0.012143436333626226
-0.10658902170786567,1.3137242963937632,-0.12889753409052784
0.4797331555427734,1.3149129083541442,0.1698724380923917
0.18502312267732676,0.562421831729825,-0.007347887885627024
-0.5154461255356897,-0.40868255879239884,-0.6998602106100145
-0.8412136655741862,0.5600601302766647,-0.9486650970945188
-0.30659966767629904,0.7301605806482768,-0.7126335942226719
-0.8874526666471954,-0.13134817935866222,-1.0314503302382185
-0.5248853851642952,-1.0025145824714863,-0.898064423208747
-0.4812700994531335,-0.8262339506891934,-0.9458345723927767
0.06069865231558511,-0.2660067298180928,-0.5010149873973312
0.06064658312422952,-0.9317196565586681,-0.01740331100676722
0.0010152861163021665,-1.0343900962087234,-0.004502395085727476
-0.5284962996427998,-0.6073596986695659,-0.3910282006763504
-0.6469862464348071,0.098624335542463,-0.33209856949616556
-0.30978289982020896,-0.2743132343566107,0.8847411342105893
-0.7507846378762449,-0.32417799338377706,0.4730369276819943
0.11009546153673916,-0.2333703897856706,1.3659083506513034
1.4149434411977793,-1.742377433212598,2.80621767514873
2.047604346432151,-1.4771099047221536,3.448024807619103
1.5260718502278672,0.4025274919895072,2.1565031487722393
1.4745421287784584,0.5689368476026858,1.8867477465922913
0.8936400998274328,-0.24527665036824092,1.1663601229469223
-0.2674670697595627,-0.819010717792845,0.1744063531447137
-0.45013308433028354,-0.28428238646205634,-0.010861959627226171
-0.8227500879315408,0.6053111194215826,0.025484990586340354
-0.5834235501372876,0.07766786299837988,0.21219671223541003
-0.7584686049210444,-0.3600098364163172,-0.060101015583004125
-0.9374281797368318,0.28734649736161855,-0.358082169220839
-1.176440623119489,1.0897994994826106,-0.7782486945811685
-0.5069940617430373,-0.17868448507532156,-0.15359021853628074
-0.9820492817430582,-1.7118131778105874,-0.5175148030505209
-1.0619047140788158,-1.3534966963496167,-0.43598341344410513
-0.9061288992543396,0.007738063969829645,-0.3868452574699644
-1.0908307553734908,1.2244067676913013,-0.719804173295594
-1.4707965316136349,1.0936969291130552,-1.4104343744395094
-0.667596351573735,0.9735705907021617,-0.19427705872966686
-0.1347362869397218,0.9498645949668091,0.5608718038842609
-0.17299892680990958,0.28668449225292386,0.45687872999006274
1.5520202831982135,-0.7822625479914398,2.421217299784982
1.4147790796704458,-1.1336824826773992,2.5204425584472987
2.495603321273081,0.6903692684224132,3.123685589109051
2.1800292105339145,1.5474169171059646,2.565453742326728
2.570427641698766,-0.15492934173968503,2.8358079928023376
1.273809443631578,-1.5831823849635618,1.4994797770517068
1.3846938413191914,-1.198534846085722,1.3945838012482177
0.4516702273187387,0.11982380365732342,0.5522051959024666
1.0955802451595427,0.5087932388066444,1.2753421829675045
1.159498177743167,1.070684509908938,1.5262730701831664
0.9557201888916541,0.6006045474250294,1.300890439986994
0.6508755796738876,-0.4778336061216415,1.0022715607649582
0.27858271694884773,0.055439128984029626,0.8478426725996878
-0.5480595411213193,-0.1497086086953833,-0.06682970732993665
-0.9041550899451865,-0.8700546586382119,-0.49567972823743484
0.29236827383771313,-0.8518668059891308,0.6943715250573056
1.0018968577594296,0.19640288692910574,0.983515329987997
0.5832102359408374,1.2195728964882622,0.3239358011897039
1.4539054034787335,0.5447776303667613,1.0475193204842432
2.0642906114908577,-0.7152153811388715,1.9776711629140586
1.5061197649576983,-0.6421174107703771,0.8201889736995139
0.9446861217467161,0.40953011748871887,0.4476034660986212
0.9037685247477164,1.7620184129914773,0.3510039395322676
0.17146307571163855,0.9343288052671234,-0.4196181457361084
-0.385584876224101,-0.3982859372892564,-1.3710510697912461
-1.228418020016186,0.20398038144161423,-1.550028190889769
-0.10584015984811343,-1.0902212059714798,-0.6383472484929268
0.35393007532179716,-1.3271233898283838,0.3846229728391027
0.46459599256459283,-0.6778960094642559,0.6789497846278125
0.3473637930474457,-0.7749995980109214,0.7672306803484473
0.5997010390933218,0.0176034999819478,0.9303847516313275
-0.5019909959199108,0.25232668607264575,0.2400555108728505
-1.083902164666857,0.3928277679494978,-0.9637528792982025
-1.386601072722643,1.1369331406224663,-1.1590853780918215
-1.2781236407196892,1.4238434765706565,-0.7868276290554737
-1.3659014271934908,0.9044427941331692,-0.873242451342513
-0.6846405130004005,0.645054973094282,-0.48559825275904334
0.19933984548309053,0.97669219153786,0.4079884147829278
-0.0033408301349379665,1.4780576017767217,0.17977518176042087
-0.03579687254517726,1.7206739766707067,-0.2190687817049163
-0.0021794012558151027,0.503127428005244,-0.015985157344860227
0.13627729644419773,-1.0255581848890196,0.14798709409763766
-0.7661529228345174,-0.8699562036480499,-0.5951617250297517
0.21376409031109975,-0.3693767654528492,0.35031150689239804
0.08003411381646992,0.3547183477438591,0.21364514372744456
0.001687915433722792,1.289965311820208,-0.05537810994294796
-0.09841682358413545,1.2442257547949194,0.3341270344710578
0.3976923957052585,0.5914680267575463,0.6412130222180914
-0.0707711922900795,-0.8427970681336782,-0.03802127201131018
0.2051454269552484,-1.3835907451759881,0.20412875113262538
