cyclostationary_mean_tg_3,cyclostationary_mean_rr_8w_0,cyclostationary_mean_rr_1w_0,cyclostat_level_Como_1w,cyclostat_level_Como_4w,cyclostat_level_Como
0.723001496938004,1.8149003960661168,1.002579183001745,0.5426562500000001,0.5518267857142858,0.601875
1.550126592436975,3.486900652145609,1.976372331975964,0.6934687500000001,0.5701392857142857,0.7850625
0.0897082374729638,2.1765530581584507,1.351690159574157,0.7739151785714286,0.6169678571428572,0.7627678571428571
1.3034096608867336,2.160371647440305,0.4655196818573963,0.7260089285714286,0.6644785714285715,0.68925
0.5818935411649636,1.58580357354462,0.40568984887259,0.6525937500000001,0.6909785714285714,0.6159375
1.8290814036694236,1.5353431752559368,0.1847799534121377,0.587109375,0.6822598214285716,0.5582812500000001
1.7277321830973316,1.2186572120054076,0.18864132833198552,0.4971763392857143,0.6124616071428572,0.4360714285714285
0.2475720803157292,1.0711938756695203,-0.13624163141281584,0.4466857142857142,0.5513680357142857,0.4573
0.1092247834828274,1.3952806252791945,1.1531264047976437,0.4255375,0.4922730357142858,0.393775
1.4903645220825703,1.5110755128754725,1.928603671420264,0.4685392857142857,0.47774625,0.5433035714285714
1.76495856100833,0.9708083704216833,0.9477671256419044,0.4878705357142857,0.4525774999999999,0.4324375
0.5275330354781791,1.3513013197055825,0.9484750932261589,0.38771875,0.4339632142857142,0.343
0.4485161939267634,1.2993308210572379,1.331060416796994,0.2798984375,0.3858625892857142,0.216796875
-0.6063926140082394,1.27993444132247,0.29328806978937744,0.0800948660714285,0.2957861607142857,-0.0566071428571428
-0.9963963070907781,1.2056195768017948,-0.010545636541944785,-0.1117723214285714,0.1537379464285714,-0.1669374999999999
0.6266234264930411,1.1692319717118231,-0.07455642472660304,-0.1972812499999999,0.0217254464285714,-0.227625
0.9802550424012629,0.9483818340020537,-0.8100137331780948,-0.1195267857142857,-0.0491602678571428,-0.0114285714285714
0.02542897916240401,0.453934129980232,-0.6483770687399671,0.0351919642857142,-0.0761571428571428,0.0818124999999999
0.5707146577353283,-0.04565022157831913,-0.5726898707487975,0.10303125,-0.0399857142857142,0.12425
0.5190466302877339,-0.19225588918884193,-0.7282010429516965,0.1988828125,0.0481049107142857,0.273515625
-0.3599653289235626,-0.21640610363990406,0.55687012182709,0.3261328125,0.1693799107142857,0.37875
-0.5741543295221002,-0.2570305976215358,1.2275370208725074,0.5106875,0.300190625,0.642625
0.14735315785087766,-0.053629839431225464,0.6710758264533351,0.5375624999999999,0.370328125,0.4325
0.33193563413128785,-0.23043589205710885,0.01859244968466087,0.4233928571428571,0.4283352678571428,0.4142857142857142
0.22389586769063927,-0.01954848706070592,-0.012162102479290515,0.3421428571428571,0.4276321428571428,0.27
-0.941011081607927,0.5405479297532518,1.1031418613923214,0.351,0.4382821428571428,0.432
0.6073249147351938,0.6139073768698137,0.9078938847240793,0.4034609375,0.3847415178571428,0.374921875
0.9611770058383037,0.79722737926535,0.08380254571304029,0.3989787946428571,0.3828486607142857,0.4230357142857143
0.20328663002287148,0.886845040901229,0.002049293815768241,0.4746428571428571,0.4052415178571428,0.52625
0.9111947957079825,0.5284243906403743,-0.15317501808087353,0.4391875,0.4216665178571429,0.352125
0.320666067900773,0.7295293538738086,0.7123891422883918,0.3031160714285714,0.3860879464285714,0.2541071428571428
-0.42729368941540186,0.6182929427850495,0.864011924982764,0.3338348214285714,0.3938160714285714,0.4135625
-1.0212112935408737,0.6563353305123131,-0.12445246124319823,0.34715625,0.3653589285714286,0.28075
-0.8566422603396286,0.7877967772207364,0.4172561447880172,0.276078125,0.3143901785714286,0.27140625
-0.03981283715581614,0.24438097658800073,0.08697359415780367,0.1943191964285714,0.2674116071428571,0.1172321428571428
1.4309640560496584,0.23488567298125765,-0.45102566732039406,0.1593348214285714,0.2568776785714285,0.2014375
1.1234760304402338,0.11929363840377243,-0.2450806781715812,0.17709375,0.2047151785714285,0.15275
1.2454260094370413,0.49776709015311305,0.5922413525983404,0.1301875,0.1700901785714285,0.107625
0.24808747372157702,0.10251294766943898,-0.23039285118685396,0.0525,0.1152839285714285,-0.0026249999999999
-0.46521973550021195,-0.37882133398026313,-1.432841238379957,-0.1232499999999999,0.0430624999999999,-0.243875
-0.2768966562176129,-0.6671842551419537,-1.0585186697612057,-0.3997890625,-0.1083656249999999,-0.555703125
-0.842204102244104,-0.706825569406197,-0.969342198012517,-0.3887890625,-0.1832906249999999,-0.221875
-0.46935837582356305,-1.4043271657741387,-1.3705067957792274,-0.438875,-0.335990625,-0.655875
-1.368660378149199,-1.3516587169268073,-1.4925549810107104,-0.646125,-0.462740625,-0.6363749999999999
-1.7550455328629055,-1.5565054306859742,-0.8402439469667262,-0.6926517857142857,-0.5637513392857143,-0.7489285714285714
-0.8946940716969614,-1.5563002048892898,-0.7461254790530646,-0.6232142857142857,-0.5521107142857142,-0.4974999999999999
-1.2251903917417797,-2.0835070310147508,-0.7014731150097295,-0.47340625,-0.5975982142857144,-0.4493125
-0.5952090217105649,-1.7315426001774163,-0.6657960245096846,-0.4007723214285714,-0.5368696428571428,-0.3522321428571429
-0.5472222100937555,-1.6397229013390195,-0.365128987835074,-0.2871707589285714,-0.4540165178571428,-0.222109375
0.9511197780295035,-1.4341738086279145,-0.35044030200224263,-0.2711171875,-0.3682558035714286,-0.320125
0.7463300293474627,-0.9564294970383945,0.6845075619891176,-0.30146875,-0.3253183035714285,-0.2828125
1.3796833426532056,-0.2955101800332996,1.3628374328039583,-0.294453125,-0.2966745535714286,-0.30609375
0.7044026319466261,-0.2170125113539343,0.3200798423903265,-0.251896875,-0.265768125,-0.1977
0.4734740737753569,0.11410805511915499,0.22581204923371645,-0.19915,-0.2614662499999999,-0.2006
1.0810425630702687,0.22569652590296482,0.35583567298914887,-0.1327107142857143,-0.2104055357142857,-0.0648214285714285
1.0300241400481687,0.3162647548034561,-0.18817186667686114,-0.1233872767857142,-0.1902336607142857,-0.181953125
0.14633946835250022,0.3464750439077398,-0.3012652853746088,-0.2222578124999999,-0.1815274107142857,-0.2625625
0.4977295328908821,0.24893944569791496,-0.4766666916955823,-0.27165625,-0.1981374107142857,-0.28075
-1.250408120971417,0.6159124918488765,0.30262235263380727,-0.2682265625,-0.2091580357142857,-0.255703125
-0.7099966965652219,0.15252842734030517,0.43330336362935634,-0.3172578124999999,-0.27195625,-0.3788125
0.20333497132657588,-0.3645756955814367,-1.0050427364676036,-0.43884375,-0.335340625,-0.498875
-0.8050428524804463,0.8324261181354253,2.007190061028136,-0.2426517857142857,-0.2801138392857142,0.0135714285714285
-0.2914176642789376,0.952603281852602,3.3910169312325924,-0.0053627232142857,-0.2288232142857142,-0.0242968749999999
0.7031906990892479,0.9524400402987545,0.6117660527723842,-0.1009296875,-0.2131950892857142,-0.1775625
-0.06373517678155888,1.3324733886727982,0.7641527286697306,-0.05321875,-0.1232075892857143,0.071125
0.06376907388595844,1.7513234817631196,1.6789872006687383,0.0457578124999999,-0.0193544642857142,0.0203906249999999
0.07181298557759551,1.7744546723812895,0.6291279182032877,0.0074453124999999,-0.02316875,-0.0055
1.950537788797128,1.4493571601666535,-0.4031788282798529,0.0294375,-0.005434375,0.064375
-0.4559488631514137,1.643463512028321,0.16840071512590116,0.0930803571428571,0.0544352678571428,0.1217857142857142
-0.09591627252770202,1.9555692379573413,0.2673192505823626,0.1146428571428571,0.0617102678571428,0.1074999999999999
-0.9318241702737627,1.43292048774503,1.478125434950334,0.0675,0.0631321428571428,0.0275
-0.28658272502207804,1.0121913990194993,1.08836840992808,0.0356875,0.0730071428571428,0.043875
-0.35122404382688605,1.1320662218030113,-0.07806950777622514,-0.0096640625,0.0474915178571428,-0.063203125
-1.33441752243976,1.5355810202120443,2.0698560480808883,-0.0494140625,0.016009375,-0.035625
-0.06341015804056531,0.9859198319372822,1.2658997851624028,-0.0020625,0.000809375,0.0315
-0.44370948500162477,1.1600383398236764,-0.3360058530046253,-0.0412589285714285,-0.0274941964285714,-0.1140178571428571
0.03955601482398122,1.4109519465117006,0.6506236213869562,-0.0740401785714285,-0.0430816964285714,-0.0340624999999999
-0.053267351933894334,1.2794111831308512,0.4344498229043648,0.052875,-0.0024785714285714,0.1398125
0.3208214469637627,1.0336356587020232,-0.7073733205108588,0.08840625,0.0120464285714285,0.037
-1.2475808687620211,0.6102540039380627,-0.1807932611274291,0.002640625,-0.0005973214285714,-0.0317187499999999
-0.6134430969960474,0.5894730113612547,0.004586452314114874,-0.124515625,-0.0212562499999999,-0.2173125
0.38695423909235294,0.6371297908609674,-0.04868178776719704,-0.22009375,-0.0590187499999999,-0.222875
0.7978849275095192,0.13081699674328043,0.9605844961167066,-0.203875,-0.1239562499999999,-0.184875
0.2984881989847669,-0.024257614957672157,-0.29252250466457536,-0.0849765625,-0.128371875,0.014921875
-0.34214346151605535,-0.42336194922427023,-1.6624439318605013,-0.1294765625,-0.176803125,-0.273875
-0.22810930574797003,0.20063598472644448,1.306264301476725,-0.231375,-0.171115625,-0.188875
1.600723502577769,1.4912586809998631,5.271112277313899,0.4695859375,0.09906875,1.128046875
2.349484400408762,3.3719490271565458,7.14419251006449,1.5135859375,0.51586875,1.899125
1.412361344037989,3.153482603670791,3.9055855688144416,1.4960625,0.731484375,1.093
0.08891092432727737,3.2675588960435125,-0.25500891337937437,0.7267232142857143,0.8583486607142857,0.3604464285714285
1.7034694097534138,3.0747474452707233,-0.2460811514198654,0.3838169642857142,0.9775611607142858,0.4071875
2.1585600683749595,3.092794768286065,0.4663241072907949,0.45859375,0.8539517857142856,0.51
0.17857997469792888,3.360914070083179,0.343644758306394,0.46846875,0.5595142857142857,0.4269375
-0.24031102153706305,3.6119446730661156,-0.43469940551182934,0.3682901785714285,0.4028428571428571,0.3096428571428571
0.0547300351033277,2.7892308272278568,-0.20065207953438496,0.2341339285714285,0.3624785714285714,0.158625
-0.45549132687676064,1.4552032494323286,-0.14133433070909593,0.1547812499999999,0.3112285714285714,0.1509375
-0.742413953106783,-0.324724361660104,-0.5536526868736824,0.152109375,0.2398848214285714,0.1532812499999999
-1.1389450108251558,-0.3728235223797419,-0.5835071636715192,0.1187388392857142,0.1713366071428571,0.0841964285714285
-0.9287656396289741,-0.4210454346523024,-0.4953275864326291,0.1219982142857143,0.1413680357142857,0.1598
0.49770315160850864,-0.5602155879470433,-0.7039556074158501,0.0780375,0.1088980357142857,-0.0037249999999999
1.015243963516144,-0.908377961661854,-0.7432949924204744,-0.0542732142857142,0.05774625,-0.1048214285714285
-0.9886140740393479,-0.969402764619621,-0.6896165762086985,-0.1486919642857143,-0.0114224999999999,-0.1925625
0.2650601403064907,-1.0216561435025988,-0.7237880324444689,-0.1860312499999999,-0.0641617857142857,-0.1795
-1.6316167251282037,-1.119719638122538,-0.562491973348041,-0.1685390625,-0.1276374107142857,-0.157578125
-1.012710169864198,-1.1060025556963018,-0.37357760150360925,-0.2445926339285714,-0.1932138392857142,-0.3316071428571429
0.4553229257613214,-1.1683072958328329,-0.7023869259339971,-0.3464598214285714,-0.2445120535714285,-0.3613125
0.6363755037597087,-1.212081082406562,-0.8019120538277964,-0.38103125,-0.2861495535714285,-0.40075
2.159892084488837,-1.3723401493104637,-0.929884766708494,-0.3070267857142857,-0.2929102678571428,-0.2133035714285714
0.06382261934836575,-1.3441764723539105,-0.9677268361691472,-0.2066830357142857,-0.3014071428571429,-0.2000624999999999
-0.06136413064845992,-1.2695123915925657,-0.4334394577950483,-0.2782187499999999,-0.3063607142857142,-0.3563749999999999
1.3382862942598044,-1.139356878571052,-0.1411458695265869,-0.3570546874999999,-0.3056450892857142,-0.357734375
2.215890436568305,-1.2808477558029943,-0.7285544570106017,-0.2994921875,-0.2737450892857143,-0.24125
1.8315033381582446,-1.2821385608545568,-0.9238804074258203,-0.1899375,-0.258809375,-0.138625
1.2631437297812793,-1.2964396522654054,-0.39678149945981295,-0.1614999999999999,-0.255671875,-0.1843749999999999
-0.3966284155697508,-0.8022592947501515,0.5304740542051369,-0.2169196428571428,-0.2342897321428571,-0.2494642857142857
0.9665761639673929,-1.0195714471554727,-0.166804909788692,-0.3587946428571428,-0.2563678571428571,-0.468125
1.11564148322765,-0.7788785885364291,-0.9561201015727978,-0.5355624999999999,-0.3287178571428572,-0.603
0.6593857972188301,-0.405730902351817,0.5202943872633364,-0.5018515625,-0.3811334821428571,-0.400703125
1.473469486615609,-0.6060653668759859,-0.07610965209277644,-0.3353962053571429,-0.3982763392857142,-0.2700892857142857
2.6190860280325845,-0.866108374273622,-1.3513923069288978,-0.3516071428571428,-0.4350084821428571,-0.433125
1.2489209541618187,-0.6132084561861455,-0.7524743655104225,-0.4070625,-0.4175834821428571,-0.381
1.3454470993854555,-0.389128163705675,0.26781226237658934,-0.3743839285714285,-0.3705370535714286,-0.3677678571428571
-0.2993457979555733,-0.5106961601484173,-0.15391595911367986,-0.2321026785714285,-0.3096839285714285,-0.0964375
0.20894189886307443,-0.8798888393876393,-0.7387709315592488,-0.16846875,-0.3037660714285713,-0.2405
0.9407544668183601,-0.6617417892073912,-0.5532612786625928,-0.2042343749999999,-0.2507348214285714,-0.1679687499999999
-0.20649651507308778,-0.8187644043406418,-0.7938589030420828,-0.1925558035714285,-0.2179633928571428,-0.2171428571428571
0.10150272633872957,-0.7151445936128598,0.3845459666563923,-0.1747276785714285,-0.1708723214285714,-0.1323125
0.040594936463250526,-0.5663889724443837,0.5949148804925861,-0.1613437499999999,-0.1896598214285714,-0.1903749999999999
-1.6100315881982348,-0.14588591754163027,0.07276599549398097,-0.27325,-0.2127848214285714,-0.356125
-1.6850412483599186,0.1980789302523482,1.1147432479891717,-0.2934375,-0.2253410714285714,-0.2307499999999999
-0.2653939828405086,0.09689377186197602,0.8106603813946277,-0.1651249999999999,-0.2018125,-0.0994999999999999
-0.02928179253052956,0.2149150633566708,-0.15570190554098795,-0.2572890625,-0.258365625,-0.415078125
1.6662909109584214,0.4416455445814138,0.08221773909061932,-0.2416015625,-0.233915625,-0.068125
1.7134582636153939,0.6367829692210103,0.4131822169479765,-0.1504375,-0.2092406249999999,-0.2327499999999999
0.6365055964577829,0.7002516525782133,-0.19345894666798638,-0.2098749999999999,-0.2004906249999999,-0.1869999999999999
0.575789588463755,0.19630009506801507,-0.7275239169585561,-0.2570267857142856,-0.2460013392857142,-0.3270535714285714
-0.35320479179228836,0.5063145574839193,0.08061109033419929,-0.2332142857142857,-0.1908607142857142,-0.139375
0.18939684667655401,0.5757166426654144,1.0002048332459426,-0.06934375,-0.1770982142857142,0.0006875
0.3149007650554627,0.2744342185407014,0.5654600134962542,0.0207901785714285,-0.1223696428571428,0.0408928571428571
0.9841659672262808,0.3260984100690132,0.27103789599405487,0.0393917410714285,-0.0773915178571428,0.037890625
-0.7227341414441667,0.23190152953139956,-0.20885575043810614,-0.0608046875,-0.0438808035714285,-0.1595
0.3796721224856851,-0.012579548699457993,-0.7099739091999676,-0.17896875,-0.0556933035714285,-0.1984375
0.65513885703115,-0.2579674376114888,-0.7134056858469149,-0.257890625,-0.1192995535714285,-0.31734375
-0.6961396904193355,0.26841488049647516,0.5283820694731077,-0.264021875,-0.169618125,-0.2107
-2.1505582425919494,0.37618892517407493,0.8171006211934998,-0.1385875,-0.19049125,-0.066475
-1.817213006185549,0.11419332010913975,-0.30955767459830014,-0.0581482142857142,-0.1685555357142857,-0.0498214285714285
-0.9385729475884926,0.03979267332376976,0.1867608707659355,-0.0443247767857142,-0.1366336607142857,-0.038828125
0.36711194904062233,0.06887436150163778,0.4312826515517135,-0.0503828125,-0.0855524107142857,-0.0619375
-0.48002672573012634,-0.13395165672475737,-0.2210983179984045,-0.11353125,-0.0764374107142857,-0.165125
-0.24910036148909634,0.03521895567750814,-0.3025787374527958,-0.2016640625,-0.1107830357142857,-0.238203125
-1.2717393904254968,0.08733120463433516,-0.15070679150924526,-0.3163203125,-0.17970625,-0.3944375
-0.33101464978862605,0.12075422990796615,-0.5104975196142884,-0.37884375,-0.244590625,-0.3632499999999999
-0.8955229663538046,-0.048115160619648274,0.12802742954536825,-0.3720267857142857,-0.3083638392857143,-0.3808035714285714
-1.6931257371173387,0.35452334445337186,1.3567140974193108,-0.2331752232142857,-0.2924482142857143,-0.085546875
0.08094705630273259,0.09544727799448838,0.07011845649670605,-0.1478046875,-0.2868200892857143,-0.2100624999999999
-0.8593060203493565,-0.18124910864210828,-1.1190327480224393,-0.1944687499999999,-0.2437075892857142,-0.1788749999999999
-0.3209708422640436,-0.326004310271349,-0.5802602548018522,-0.1808046874999999,-0.2076044642857143,-0.182734375
0.04815373808266146,-0.3355011368382467,-0.5885413218391667,-0.1731796875,-0.16416875,-0.163625
-1.3955459694832384,-0.25509214962886095,-0.12760292176328433,-0.1186875,-0.1618093749999999,-0.0737499999999999
-0.10224585614828346,-0.3763888198547876,-0.2510490921235694,-0.0962946428571428,-0.1435647321428571,-0.1188392857142857
0.11944683765495773,-0.39778886773488814,-0.8674872274538957,-0.1337946428571428,-0.1375397321428571,-0.14875
-1.015851028028803,-0.554711521926968,-0.22274587281979788,-0.10875,-0.1147428571428571,-0.0687499999999999
0.8130614357421909,-1.0554632029956243,-0.20472217157792602,-0.0852499999999999,-0.1023678571428571,-0.10175
-0.42547189154784915,-0.7066007154942887,-0.3407670054922574,-0.1193515625,-0.1150084821428571,-0.1369531249999999
0.5250809392985887,-0.46673602905817846,0.2888184534722231,-0.2031640625,-0.145115625,-0.269375
0.26968788072824673,-0.5248225229257026,-0.18424592170644183,-0.3201875,-0.189565625,-0.371
-0.039407716746853255,-0.37565058632951465,-0.36415668947913454,-0.2856339285714285,-0.2158691964285714,-0.2002678571428571
0.2569409677110066,-0.5999710226401651,-0.31247747493385486,-0.1302901785714285,-0.2075816964285714,-0.0603124999999999
0.883349667671807,-0.6473768778142619,-0.9374569207436512,-0.1415,-0.2247285714285714,-0.2226874999999999
0.29063727032828923,-0.345627330356611,-0.24236561797615758,-0.22628125,-0.2168285714285714,-0.229875
0.5683562104000702,-0.5971695496060516,-0.10775430514149215,-0.153296875,-0.1579723214285714,-0.07671875
0.6626733732703264,-0.6292402469186252,-0.9109016420331043,-0.163578125,-0.16800625,-0.2504375
2.209563613669737,-0.5637475783987476,-0.2367572812877763,-0.25321875,-0.20714375,-0.256
-0.427355622896638,-0.5854819582233387,0.43657349956348146,-0.2845,-0.22520625,-0.313
1.4471053879767661,-0.18797242272060866,0.7879168064232198,-0.2093515625,-0.200371875,-0.105703125
2.185242663392465,0.23939024330134479,1.6960090610103675,0.2020859375,-0.0830531249999999,0.5098750000000001
0.13349472792097658,0.3625327339497442,1.0325885294207666,0.5051875000000001,0.067134375,0.5005000000000001
-0.35954281202579946,0.3094569162599986,-0.7633805065766298,0.3389609375,0.15381875,0.177421875
-0.26084361544171736,-0.2989812656238585,-1.8663363073340034,0.0570234375,0.20374375,-0.0633749999999999
1.6238571966075173,0.24221541185179338,-0.3275071364485,-0.0636249999999999,0.2121093750000001,-0.0638749999999999
1.093442371640128,0.2382340502510706,0.3753770266826477,-0.1795267857142856,0.0510986607142857,-0.2951785714285714
0.6277313975078334,0.1773668014473815,-0.39454376594212126,-0.2946205357142857,-0.1078138392857142,-0.2940625
0.7287767227107627,-0.036126768468160333,-0.26010438303880384,-0.14703125,-0.1432982142857142,0.0
0.2715547486286855,-0.3862209146464827,-0.6444990686891472,-0.13125,-0.1831232142857142,-0.2625
0.15573220084282868,-1.0034367026587832,-0.7325484908407596,-0.27746875,-0.2288357142857142,-0.2924375
0.02870544517535671,-0.9338189577811099,-0.2851294831902233,-0.2200859375,-0.199346875,-0.147734375
-1.1699662204873633,-0.818085049858536,-0.2528252428061783,-0.2279921875,-0.202184375,-0.30825
-0.45734027434803776,-0.44662761424077435,-0.6439849382235457,-0.31990625,-0.268496875,-0.3315625
0.0456621301389638,-0.9587006541830607,-0.6090633512650757,-0.362265625,-0.294590625,-0.39296875
-1.1181480927409402,-0.8140948439308731,-0.487787911976367,-0.4334486607142856,-0.3308888392857143,-0.4739285714285713
-2.501769256141271,-0.9163131270971533,-0.30891530119251615,-0.3995642857142857,-0.3663819642857142,-0.3252
-1.3036147646326077,-0.9997991144841489,-0.7215023146718149,-0.306025,-0.3621019642857143,-0.28685
0.5368602211891711,-1.0217926253779093,-0.8910457566056409,-0.2497140625,-0.3383050892857143,-0.212578125
0.8325980629195445,-0.8584077218794881,-0.3854353715024482,-0.2331953125,-0.3104738392857143,-0.2538125
0.2098293607245307,-0.8987290118792086,-0.02395000260142335,-0.20196875,-0.245713125,-0.150125
-0.801812639183192,-0.5979712633955143,0.3293248172052144,-0.1060390625,-0.19306375,-0.061953125
-0.6258889440218384,-0.29682197021873835,0.817920203146434,-0.0961551339285714,-0.1617651785714285,-0.1303571428571428
-0.030557961207933235,-0.19683365403734393,0.36144632029738843,-0.1336473214285714,-0.1466370535714286,-0.1369375
1.222319319730199,-0.36244670358275755,-0.6482490860509862,-0.17009375,-0.1365245535714285,-0.20325
-0.8209832865101109,-0.3873387144341541,-0.7518069941776864,-0.3834609375,-0.2192339285714285,-0.563671875
-0.5475636031870313,0.06299636585488731,0.36532490194590644,-0.5128046875000001,-0.2992308035714286,-0.4619375
1.4548766505009711,-0.053503901817511655,-0.04787078067293121,-0.35946875,-0.324559375,-0.2569999999999999
0.31657071272988246,-0.23965422913097054,-1.1303791054474397,-0.2076796874999999,-0.32884375,-0.1583593749999999
-0.8864642420701595,-0.5014126858631399,-1.134221106063305,-0.3248046875,-0.38644375,-0.4912500000000001
