cyclostationary_mean_tg_1w_0,cyclostationary_mean_rr_24w_0,cyclostationary_mean_tg_1w_1,cyclostationary_mean_HS_12w_0,cyclostationary_mean_tg_12w_2
-0.840230152189806,-0.3949329220881676,-0.7456210829920924,1.2628464061877394,-2.2982721520527836
-0.16201717389628062,1.6732248019871379,0.07107253460946893,1.4241874025360062,-0.7026106871897286
-0.5624719321622174,0.3826267234348519,-0.5895172693252718,1.5679739549983476,-1.358833951246845
-0.7417218334742903,0.6956680462998658,-0.7574267536987269,1.7130352862510518,-0.8212613437231486
-0.5355127364193583,0.5301486538072973,-0.3872492309713212,1.8312580007159671,-1.5433127658211263
0.39128360470466084,0.22350952185750497,0.4026461115939434,1.9711083016186002,-0.530968742746034
2.1329758832011256,0.03407694270688343,2.0995003009636757,2.104011493154455,0.11311237500116547
0.4494104483344594,-0.09011083828268117,0.12560418793378497,2.179441534968093,-0.4451833407828624
-0.5340215817718399,0.6928952747207582,-0.3797248977647719,2.1499363204467072,-0.13375185545793145
0.7038021681121074,1.1170074440062128,0.9888154893236273,2.091236955894655,0.1075292977889152
1.3580806031800943,1.428057014199159,1.177709905594688,2.074561587009026,0.2463180869489779
0.9563357335615871,1.290924412261254,0.8035816266757235,2.0404398973615376,0.2728083764990678
0.18169266681931442,1.5424868728057552,-0.12300366170588004,1.9737308657265096,0.1504279334042416
-0.5581317837451081,1.3121795040276625,-0.9804689179570042,1.9659864930350828,0.050780371074518396
-1.4528905920409456,1.2189522365339416,-1.7207534741233785,1.9510007764248714,-0.3074610179157359
-1.0535727551475302,1.6027237721685028,-0.9900790493247279,1.9356808908695073,-0.11697984374469775
0.2539894057691668,1.301748339553676,0.310120852101614,1.8627869054681405,-0.019577037212388956
0.32159523869551265,1.2881134763908504,0.2413902935332082,1.8116719479780479,0.3096785928964336
0.33662774590437955,0.9524262571016547,0.45148929203144755,1.6923928481114732,0.13714143277725993
0.6869250838478821,0.8515358465454664,0.7103044939371896,1.4939850195177409,-0.1675194521331383
-0.3638478725718944,0.9806825202377848,-0.44171954056542917,1.3233239736204696,-0.045891016660553244
-1.3114176518288043,1.0196300936187634,-1.3866336806694342,1.1925248079702133,-0.5097497374075322
-0.6710160603163796,1.019036636715512,-0.635233346118637,1.0672873464746464,-0.6779264262479638
0.08511118223553786,1.0305661293106765,0.23850865310241404,0.9070531120849021,-0.7734128239665164
-0.20967114156829433,1.1618752201533593,-0.06837305038969228,0.7644538572432094,-0.9085402620587439
-1.0298482956197712,1.1959559524896917,-0.8312985761888673,0.625246386481313,-1.0271678202345957
-0.5055218814919298,0.9463369407420942,-0.357627247566408,0.43169391210755176,-0.6681947034019449
0.43648100698842646,0.9713818942418125,0.49304667058208923,0.2847449906076779,-0.3223225039244241
0.03017522148759517,0.8802214598065761,0.12658804868330534,0.14182389813302065,-0.3180439783284639
-0.19556632830522272,0.8714244793208558,0.01941564592227028,0.039307604065807,-0.49236424359520803
0.32982364282398263,0.8474126239860907,0.4353941226643648,-0.07247175822636895,-0.3347384604217438
-0.16219711766818842,0.9410198621732161,-0.4389627199890635,-0.116377896318671,-0.8294365443051466
-1.5036037379586213,0.9461682494129228,-1.956247536204725,-0.1114989387804594,-1.264998565849238
-1.9638324407464478,0.8153830199907166,-2.1155894174354244,-0.10859845856739085,-1.3635051019578894
-1.0153945683107393,0.5576921134248328,-0.9097789720985328,-0.10591971917762567,-1.067589697377671
0.4855429372161877,0.34729034574471485,0.5066823198560416,-0.1084217492593975,-0.9378891725018361
1.4001961786290427,0.30774882021837874,1.3562523777029099,-0.11396691111205981,-0.6612208017924122
1.3264082898809864,0.20306130497424746,1.204683084619502,-0.12345283372136594,-0.5304870153403327
0.8980284332666021,-0.02234225540285736,1.0536415963148225,-0.15231252459109043,-0.13810213874928712
0.25261856688147405,-0.02589058442918397,0.49718035271377853,-0.19202548108901715,-0.33190025119033995
-0.015940302154584245,-0.4310337070991402,-0.25941954187853106,-0.23370534590160127,-0.3322213000644349
-0.038300747676750665,-0.30387200720814084,-0.32044391306782793,-0.24696629986361196,-0.5047463103089412
0.43747003352292074,-0.5574067908136828,0.5758224296307036,-0.29674056683485844,-0.22424788103016569
0.36027397665511496,-0.493457872737398,0.8091718559392673,-0.37436277000976853,-0.41923041578892184
-1.2633206235094776,-0.6617442410582903,-0.6601263310818778,-0.473229275770946,-0.3183122704433099
-1.4328316804699974,-0.7644262707980832,-1.2034440706973555,-0.5692937490039424,-0.19139799688201123
-0.7306592340074148,-0.9392576612128988,-0.7944681147124463,-0.6645477825866432,0.10952237503878175
-0.2121444108288429,-1.103928288497526,-0.18143706566356177,-0.7751449928803273,0.12430725819137559
-0.10844931822321552,-1.2338051841155548,0.2246603863597014,-0.828611820689828,0.044492202477019786
1.2251100950320188,-1.4019172103931696,1.8275852823538123,-0.907861050203221,0.1481576153055288
1.8182689355040367,-1.283842130616646,2.1151082133034675,-0.987365345555193,0.2554393588735388
1.4493499626866608,-1.0363475053263096,1.6612349746140787,-1.0151027413872573,0.42953424254466166
1.0777422510751091,-0.8582341345613905,0.8251847479331049,-0.9655756220102404,0.43485858911945396
0.3707470977476284,-0.7282310569871729,0.08826628024986898,-0.8973690545532448,0.45430217941061024
1.0038574061542238,-0.6295496376027631,1.0065691659187757,-0.8416323440637701,0.8602131162617808
1.1581601310061633,-0.459218484614944,0.965657264488016,-0.7050896705254183,0.7034303101291122
0.35391892124729585,-0.5278445176889246,0.17773239078700057,-0.5484180717631778,0.6522344351125104
-0.017113769209753122,-0.5486894470275,-0.058550760325931,-0.3764904857658284,0.8725688307171819
-0.5980268935306554,-0.661224892936242,-0.1780734430533448,-0.18926673502585345,1.1424585861776229
-1.1190096639709415,-0.7108399607828587,-0.8995357656335025,0.030992067015473187,0.950313148953921
-0.3707883178208293,-0.9227849200987223,-0.5617123729826659,0.23940558980906926,0.8816160122737791
-0.7886881922682814,-0.3095064177870668,-0.6773678786526116,0.38992290201721413,0.5665632518943667
-1.17473672641212,-0.028293538259022234,-0.7882679303984486,0.6377570445529374,0.15869489543355858
-0.01215965636658764,0.398505585993043,0.19958598878476302,0.8292748670906565,0.1496159139062077
-0.00841841113711169,0.3101875122657246,0.01501331116749166,0.9650003058060607,-0.28168766711016713
-0.44020155121320864,0.7621115272566644,-0.1626368643156108,1.0037300515213812,-0.15966108407664265
-0.11679402451817043,0.6479083940906749,0.11999042911597997,1.007785968975755,-0.24003623256333387
0.895057310239377,0.8666156158445414,1.0656968527267476,0.971021743805576,-0.1397696062237685
0.4096986256014806,1.023050474914881,0.7440393902963364,0.8847566077807597,-0.35880212903313774
-0.8564899298715223,1.2753919637256557,-0.5940918233877172,0.805830171953414,-0.3594829341767788
-0.9399181807001725,1.3923297084803037,-0.6565705233802767,0.7303467392769926,-0.48220419050120134
-0.6576815626876141,1.41733827235467,-0.3937808536695198,0.6369543674959953,-0.5095197088851472
-0.3869786342564551,1.6239154569755754,-0.18059193188623104,0.5067963842868081,-0.3018509047792753
-1.3288801954012048,2.0710193727574415,-1.1192873323410695,0.4106255374606244,-0.5691387832305355
-1.0340318390262293,1.9636911091819231,-0.944712177598644,0.31925994529815876,-0.30005084850312436
-0.3804711874391136,1.9843183723334734,-0.15863048109594777,0.15604698912068035,-0.35422791746010585
-0.7468500132486351,1.9983908246393092,-0.47792469674185406,0.05377215307380199,-0.569587559530458
-0.9733310007837281,1.9636379168794191,-0.7822887546785094,-0.02662165121233685,-0.6367461117297231
-0.5941864631626523,1.7733668984925566,-0.2495592362071307,-0.07583987991932402,-0.5942419479108711
-0.8986726262745311,1.763226207893583,-0.803177002102541,-0.10065513552550727,-0.9458408715383323
-1.1527969983066104,1.5892632137180966,-1.0640439744414651,-0.10621180182609717,-1.30245927907739
-0.3105528471853777,1.6874646606821952,-0.2428371372052786,-0.10761184637901211,-1.2345363415798944
-0.05747219663661902,1.8307247875011599,-0.3707592895083826,-0.11549839353732279,-1.2212739507609374
0.04962239672056042,1.7367361456725983,-0.17603300944281683,-0.11882697134472248,-1.1942365369422117
-0.3222679652316172,1.7803365878665713,-0.40634493695382795,-0.13390735740234674,-1.3277822284118943
-0.6121735477168163,2.480448336750181,-0.45726768373240967,-0.13957504021928666,-1.4357086034700544
-0.09777800588773335,2.433880872896349,-0.023856187239741523,-0.08682922834566331,-1.139600824365707
0.8579225950940189,2.3548419639023304,0.5677270789519707,0.007738525568985385,-0.9839196315597547
0.8989376764553711,2.1240448443241253,0.7049894736942575,0.10562725978813992,-0.8599665646773411
0.3127786607713864,2.1236853319581015,0.4766150627013891,0.20134395618911508,-0.6504777763064229
0.8162214589107427,1.7853652997556557,1.1183399996792533,0.3545740319377619,-0.2748871039241198
1.6774283978474862,2.106435639041624,1.7807303298607475,0.5283949367858469,-0.06828159881958092
0.42539738186381704,2.097795436310885,-0.16058837197392103,0.6956432464512209,-0.021044877631040144
-0.8507763723314639,1.9595728553916865,-1.313804098010526,0.8584923165104885,-0.029706825947323268
-0.05764704516486125,1.947877054683252,0.0664570294444091,1.0426937026557286,0.07845573442707722
-0.5550071454241661,1.9801967618480638,-0.6961191642354964,1.2215427175190157,-0.21602376358502767
-1.4928398186871539,2.0108582925583183,-1.505769923140971,1.3331631397708221,-0.31016610320461
-1.6819046759718101,1.8687761217460304,-1.456666160224333,1.4850623094880724,-0.3325744566619714
-1.1440363319601112,1.4008694934004389,-0.9588473679670729,1.5993010426072953,-0.12413666252917764
0.2471188981112126,1.4356717780991792,0.4860132717380564,1.630810816007041,0.036776447478973975
0.9011145713291809,1.174437281391703,1.0492508173999489,1.6185931515678698,0.007713676383906902
0.37659893200462713,0.8927834887337297,0.5352025282741373,1.6106734326326402,-0.022205181896767304
0.3872402587533769,0.7275068014482685,0.5798241103369888,1.5691991669443315,0.038406284321099986
-0.2942222616972233,0.7694344339366519,-0.19377668332731188,1.4346631093281488,-0.4818841958225528
-1.3282992645704683,0.6678495345896666,-1.131837509027663,1.3267525638567237,-0.8642188208833379
-0.24164288143685794,0.6484874621281773,-0.09958866779861626,1.1691935878565212,-0.49422225356953575
0.45951214720941874,0.49159663118404423,0.5364336378363226,0.97972932920285,-0.3735653133533755
1.2560543702697387,0.20010024214894576,1.2584474332958187,0.6970015280184771,-0.1376407173695588
0.7217158123132401,0.11387148135584303,0.5689185929006814,0.46287315247286376,0.09902305562494548
-0.4349409364446694,0.1053837772280931,-0.61925278631782,0.3299316641059263,0.24165537075387683
0.4375969458643722,-0.43706129477991756,0.42444633352501837,0.18705647630331043,0.6895014339476477
1.7058967572845594,-1.082679375113739,1.729870836932032,0.07593032424828806,0.9388178500788706
2.0369242648198354,-1.3801537593178228,1.9115814897050363,-0.013789343898571504,1.0390381814537601
1.8257690973429392,-1.338932487288282,1.710713482138218,-0.09933079224256973,1.2069467405068828
0.7131060637611149,-1.2569172218798066,0.5288938412147793,-0.1891184943534855,1.0795132343516165
0.474530469015272,-1.4308402918343845,0.3103789241699474,-0.24366428175846996,1.0440507142102908
1.4084992168985613,-1.619632211574288,1.4153968497731635,-0.2626787299568841,1.5895830958860826
0.8624741583643913,-1.6034631721818648,0.9037962401256576,-0.3279147692209669,1.717780481226772
0.9985574996001512,-1.6107909290872746,1.0601058496953464,-0.3433714673787392,1.938740737558511
2.493804143526053,-1.7533452012831594,2.4884212089715687,-0.31691114384103314,2.373965906386484
2.059786378306541,-1.8918872762752037,1.9662634893315472,-0.21748795479127347,2.1956952038336777
1.0680714568405674,-1.8727193673681422,1.0464021246522923,-0.15449182222818167,2.591172422556766
0.3078150135378637,-1.9092313212276741,0.3107527394781557,-0.12979989747596052,2.5579909231256406
-0.3629977640189505,-1.7148498818874847,-0.33067689591546134,-0.12360948433994136,2.3431085684794404
0.8572460709258268,-1.700388636901915,1.0230121805500259,-0.1233146055123907,2.374332478162996
0.8083375010583033,-1.6647040760483933,1.0557566440697683,-0.12258315489908221,2.154832779574382
-0.42446058531262343,-1.3158570713270152,-0.525094837381604,-0.11506020155489453,1.647714615413168
-0.5226608989296095,-1.2802882527456687,-0.5919742461898981,-0.10541221592906717,1.7373915741840418
-1.3498542475803987,-1.1386273767310908,-1.2544370373739078,-0.0996694762088715,1.2266035560775372
-2.489330750116122,-1.191415376684555,-2.531716631973088,-0.07153927192218097,0.5740839476307956
-1.3347719573069279,-1.151618567149147,-1.0760171676332375,-0.00796994199415788,0.6833515619036303
0.1109688278024397,-1.1568049369144762,0.6430977905393677,0.06014618106785074,0.5463045957890494
1.0234220882642846,-0.967838473916874,1.4267627985335716,0.17079303635642218,0.39933989818478965
1.1516011984088939,-0.5250705937128591,1.2474671215688817,0.3187295123118656,0.432188439428002
0.6219522308169213,-0.5898868655974634,0.7405726350683351,0.484125250759293,0.410413180325669
0.5854173331309767,-0.5720455765544898,0.6005387377271757,0.6359752057546386,0.4734719207464016
0.12190420167994623,-0.4111432971062332,0.046072486239102706,0.8001561497559636,0.45951723124643584
-0.3639266888594436,-0.4422163236868096,-0.32591130549710806,0.9692702161710747,-0.037089886320008585
0.29842594980276405,0.07702619063973855,0.29449670916910414,1.1273641629299542,0.023598818940152373
0.4507865138426075,0.29282957567917145,0.21144185552450967,1.3051749118791114,0.07387735502899959
-0.583153362817287,0.48824996834367423,-0.8970207830645495,1.4420797116808037,-0.12163671086398525
0.16362403233060482,0.3890509662678668,0.48518839981699113,1.5663543747295512,0.5833572407747571
1.5819320773932914,0.291457715812123,1.8358550425866442,1.6666404990511683,1.1920777950800678
0.8899188839021975,0.5146071963861016,0.9371770399788317,1.7357552776106033,1.1710220882778415
-1.486093839400002,0.5106618133658137,-1.360299870145744,1.7730160221885851,0.57092714627874
-2.4011617010220108,0.4097525224058515,-2.542676069610118,1.7602907306510422,-0.10083956015154527
-1.3475466437607226,0.36102464096545045,-1.2577672103347297,1.7728735542638887,-0.27007330416472874
-0.29783165017036056,0.3924502378849086,-0.1865320864478459,1.740558079981522,-0.5137873432138421
-0.2901734031827098,0.24329585654328476,-0.25874852359446276,1.7255845502166574,-0.591956228204455
-0.887000949083321,0.3971602789465121,-0.9695111068594715,1.7053670165538477,-0.768352743278589
-1.3013835882976996,0.5037320371399562,-1.3367118954550115,1.7272114433315604,-0.8935312392976786
-1.039133254048197,0.09375460260339814,-0.9298716606459022,1.7446572505041225,-1.0913625342720341
-0.835602887447409,0.1474063654387204,-0.6543377601363937,1.7165992542167052,-1.1033412649522387
-1.679922528186649,0.16108410141603094,-1.4531626004046652,1.8086880454199292,-1.208906358521077
-0.7547611183103171,0.044979327821174635,-0.8316866981834267,1.90286811484997,-1.5304427317471938
-0.15943626249983286,-0.058136073513028116,-0.11251647927273671,1.8936667275444072,-1.8774384613810506
-0.6561956974594908,-0.02979205239568269,-0.6517072869766726,1.7772727263686072,-2.0676819019564245
-0.05976163853733516,-0.15206664703797762,-0.26629979133843845,1.6735705128865683,-1.5949567403311846
-0.7346984440379336,-0.48353200862182905,-0.8470733836187855,1.5758929246802997,-1.553076178656862
-1.0088628242806332,-0.39331086339827936,-1.0793400311871746,1.4159256539816976,-1.6207926806235655
-0.25362174031688123,-0.389905751154013,-0.3591784337342235,1.2828229817780026,-1.6358243228014437
-0.900513133550597,-0.4897593358522922,-1.0589151369769885,1.1461515532312119,-1.8086505112669378
-0.5835580044015776,-0.3944099669649383,-0.6835171970605973,1.0020591385402016,-1.575431007392238
0.27784886310148044,-0.9338072529434861,0.2533730464360223,0.8133608682725674,-1.325308254924248
0.41778605073006864,-1.0884085143376507,0.39029995505688836,0.6403011285274831,-1.109937260498533
0.38321013658423286,-1.1568258113917043,0.3498925049600938,0.4832550896987213,-0.9565842888687797
-0.20856887184825024,-0.9150286490275163,-0.2509795985202096,0.2444321998949672,-0.7091614259176486
-0.4739022997754817,-0.9033574582409397,-0.584749383153267,0.02050946847388983,-0.838502960784227
0.37509559111004553,-1.1434509318031552,0.2554829668693472,-0.09870194339058747,-0.4988938433557616
0.9092758957175339,-1.0621066516499742,0.891017181495547,-0.11564864559651027,-0.284124214134414
0.5763315786533838,-1.0183775511564144,0.3709532163064311,-0.11940103234725487,-0.3088274367158988
0.45688076140949513,-1.039290625879709,0.2863114833568554,-0.12223208741104906,-0.07172205519611122
1.0123651679085943,-0.9305317824840489,0.9299571749992405,-0.1278511051290617,0.24991171188859393
0.24168620146955694,-0.86211855231054,0.0050007410398383995,-0.12498741849227585,0.06674130521042351
0.14957831011770947,-0.7427144780609556,-0.05017397099329511,-0.12277547886794139,0.5853593027242978
1.3921835310713666,-0.5036805305911973,1.154793567355415,-0.1101602561511638,0.7248515158691611
0.3367992434325099,-0.41668306717859954,0.03311280315534441,-0.12034176349287624,0.5479923985713224
-0.5109378335941669,-0.49289941340604587,-0.7803930910171913,-0.14051336964641106,0.28786184465984166
0.09944964181216909,-0.8895766903247513,0.16932804406991162,-0.1735938859300773,0.37242182825014347
0.6103665840196,-0.620546802214852,0.7456610524076596,-0.1924917392431855,0.572942761824714
1.7054775069558152,-0.6784784691886111,1.4811732885290334,-0.22825982921303956,1.2443053909081139
1.2485154280978525,-0.5210669763582021,0.849482377389012,-0.2244743026719611,0.9662988496725273
-0.2699328808484597,-0.49977652613712054,-0.4749402088733175,-0.1589311827239875,0.7980432243485459
0.46218101066413536,-0.5613404521014129,0.612689767642466,-0.12326121914599665,0.9753227449444182
1.361755762134073,-0.6064750921259455,1.8213902222874752,-0.10841314980704923,1.3987640727303208
1.0704248142086448,-0.3384912616612772,1.1809100889082773,-0.03362126298388837,1.22878047672595
-1.168134972976159,-0.33917693844872937,-1.6845316017958294,0.01460888605751024,0.8347067763363525
-2.1956199006408386,-0.4684095046940147,-2.616727249114149,0.04292069682247616,0.3589363486338694
-0.7103017093346274,-0.3347777756490905,-1.0340788019851082,0.06345339367082882,0.057341301327280096
-1.054336712515785,-0.4257698487097251,-1.3654908291245742,0.14094389052333325,-0.1611313518024381
-2.8661117082208443,-0.4792526916609859,-2.86520498218337,0.2021223256405206,-0.5533478093995183
-2.6534399454453816,-0.7622049991676362,-2.68477434805028,0.25441676119975815,-0.9846011882905108
-0.12205057856815535,-0.8056159667822158,-0.37191580132322466,0.3196362206759179,-0.9548141539659634
1.4847322213140826,-0.6490908496494519,1.548093864514452,0.3761187792340636,-1.1498221578251508
0.7414691812292583,-0.6363037416699172,0.957274352164427,0.38617030535576563,-1.0269503098581296
-0.39664301193441076,-0.5284574780720084,-0.21849073947402625,0.34216927646332523,-1.0525882862786753
-0.7716765531374951,-0.09788502979063485,-0.615283958602921,0.45467711974040054,-1.34326428550989
-0.08017372330029282,-0.135806539529326,-0.04830154889503408,0.574989975432858,-1.64508573819474
1.2299047105152885,-0.34907177130284023,0.8776350396137806,0.5445917355129908,-1.5075455609551565
0.5427901785898007,-0.658623898520785,0.21245275617598386,0.5432401610751213,-1.018627694170253
-0.6417608798219436,-0.8976112025476233,-0.5434161909641446,0.564120438123343,-0.8667957571101141
0.7812851212771245,-1.035637013365923,0.7775215261147116,0.5414767680835433,-0.49159170028626964
1.289559344678693,-1.097656000757273,1.1813265457328666,0.4659565485485997,-0.03697941663916876
-0.05408221649203148,-0.8240874083179903,0.017069972944861497,0.425733839475094,0.39891698679332765
0.6711873154696494,-1.0247968759685866,0.8144429147412579,0.40354437390342585,1.0960683245393246
