cyclostationary_mean_tg_1w_0,cyclostationary_mean_rr_1w_1,cyclostationary_mean_tg_16w_1,cyclostationary_mean_tg_16w_2,cyclostationary_mean_HS_1w_0
-0.5544842170465856,0.3671633566813879,-1.7149671538733915,-1.0455876949783296,2.5163203868779043
0.19795866410371055,1.1097458222413747,-0.051369277189850425,0.37866113162648185,2.3611977475561283
-0.1293263431935643,0.7459524067141556,-1.2003533584326456,-0.46058844074487726,2.0513685201778
-0.2867230553645149,0.2658676550277689,-0.6494934859368815,-0.03940400112546857,1.9629335014731637
-0.15099839171034735,0.4897413405173379,-1.0992814840339384,-0.29578672075474244,1.9557458280861568
0.37107140751392764,0.2566123714322094,-0.3769193511151367,0.37398231545435867,1.8408462044876652
1.8759840942539,0.01850744342473706,0.20931575590063,0.9262891145234357,1.6664869839740732
0.5627264875897605,-0.3725817535781988,-0.1997712910849887,0.6656547272666041,1.621034425961873
-0.36218930417268014,0.5762595028862604,-0.05623875186052695,0.6216274819110076,1.7218044576585072
0.5204576731055206,1.3099720569885034,0.09652195946814,0.7820036121235158,1.606758855639182
1.0338534030209303,0.9019645996495986,0.30760681533668277,0.9608460954117266,1.6405885864608372
0.566068213172913,0.6355898726752276,0.2453123513205973,0.8747681034850117,1.8148375140306532
-0.31155441234406395,0.6345523323041857,0.11933821750632885,0.7751603187805186,1.6467331601898427
-1.0313226427086837,-0.31979424041478133,-0.16601946100341222,0.5160545646653824,1.5592394289371077
-1.8183875087892338,-0.9296985842411251,-0.4446669989293711,0.20966517257518413,1.5576716880062158
-1.19029151620764,-0.018293478307320473,-0.45409649547336184,0.17599827975952406,1.3913122515294967
0.19312142678179756,-0.8502039349553576,-0.37182833027569373,0.25852863790522873,0.9750457480074342
0.05530926631873681,-1.3486679732144868,-0.33896096893925876,0.2534996410721692,0.6159203380975831
0.04361508577247351,-0.9256119456368171,-0.34908170159192053,0.220752466138134,0.4791022172598952
0.38382325081244106,-0.508076056318956,-0.15156256823225983,0.3669273485662385,0.2061018022674694
-0.6406877101213072,1.1520520602279405,-0.3848495674157134,0.11879891366980393,0.03159235735143377
-1.50213786967119,1.6743371784344605,-0.4272048701562946,0.013836995990976876,0.04064107605899924
-0.9138763865712238,0.8975370549233771,-0.6308662468601849,-0.23223496803888163,0.03736770847534468
-0.142060600668573,0.27012792283702663,-0.8533754753086651,-0.49995755015939797,0.04733939125971567
-0.332985898651252,0.864511509684315,-0.7403735224757387,-0.5116912541792017,0.048164684148245686
-1.2568887962757829,0.9035717285100493,-1.0291421006530697,-0.7703501063223938,0.05843977256796778
-0.7216442149153712,-0.6168060523454896,-1.0641306546587819,-0.8455905681574579,0.059811623576185476
0.29665132543655587,-0.9135425984634725,-1.1955204719093775,-0.9860633547351663,0.04896233196487244
-0.07267161348857996,-0.7140384071174161,-1.2009394763983539,-1.0262645541235715,0.04717162218171596
-0.04524187860213219,-0.584388209323752,-1.1086619448392716,-0.9877190985934184,0.04582356349071697
0.28820025814443434,0.054457158566674525,-0.8241683344169924,-0.7816861573248732,0.045562765248284245
-0.4502060047351244,-0.15624823392797701,-0.757671708310252,-0.6740062632646291,0.05369861860147307
-1.6291113537523758,-0.6739131213393671,-0.9852232822120862,-0.8678972698558777,0.0691683214458849
-1.983650393915583,0.49334097037605484,-1.2797528988461058,-1.188764238135462,0.09018322778834566
-1.0173881470120878,0.5296760576558078,-1.212125182745744,-1.1176300111044428,0.07855027037564336
0.48740883849510963,-0.3378135640016519,-1.1813024215491232,-1.0800850360525518,0.03686174909451223
1.3341754472136511,-0.2169718722152006,-0.9559005179158107,-0.9272249209199716,0.01552988771139578
1.1375445372075987,0.49237754003151585,-0.7245124866551821,-0.6692868614657149,-0.007041497231297672
0.5644635112087982,-0.32681351863927915,-0.43578505225004033,-0.4379069498879556,-0.16534626790636853
-0.14034082584612553,-1.49435346331407,-0.5057326505135427,-0.5238611095751982,-0.4363282686896051
-0.6149387148840166,-1.1224693503220524,-0.5331620933645465,-0.5877663502801206,-0.7190180139794535
-0.8675848453993381,-0.9344628002306031,-0.6031532686559707,-0.6833185847429872,-0.7067704223731158
-0.3748704877100886,-1.2823758486977836,-0.2761586815581806,-0.40964187583525963,-0.8915807254567055
-0.29176005669593763,-1.477539309920093,-0.43757786624036743,-0.6476012567330415,-1.513250730616965
-1.8196109447085391,-1.0062765922616304,-0.7273287295359502,-1.00180714823167,-1.9147854765967482
-1.94569893040906,-0.7177133233522631,-0.8826004570256848,-1.1283468044276272,-2.127797965446202
-1.1603025020128606,-0.458718778667963,-0.9782621493884939,-1.2423355192896781,-2.2186634590494454
-0.6121110496008034,-0.57422243111687,-1.055509116369229,-1.305858255061282,-2.4379503026258744
-0.4734750211483103,-0.20178778649940182,-0.8985733343964913,-1.2645333996080064,-2.3859410707483426
0.651098540181274,-0.12960673811481555,-0.3441869080181576,-0.8213064594089875,-2.3437346572071913
1.4302970973047884,0.7985895823952385,0.03562912560196874,-0.4912370256706087,-2.541238932387809
1.3809866348890807,1.440530631964161,0.28925946082106846,-0.27334826249475186,-2.3659874143856126
1.008518805724725,0.2649338686938311,0.1591551102204858,-0.31988881630957083,-1.9581581548330191
0.2587568644187597,0.32796973980794814,-0.006522676886652888,-0.44131218502013847,-1.4233329234756449
0.9115631827078563,0.4530695819743285,0.11747055171123505,-0.33190322600043515,-1.210875768042092
1.2609931709066184,0.044299850077107156,0.15559635286015985,-0.22832939090123672,-1.0824707388860495
0.3367196046163062,0.06826703264817505,0.13728307297089393,-0.0909573485305281,-0.8468201264059398
-0.04293698805645573,-0.3242620162982476,0.21350397197774448,-0.00091571131284184,-0.6339616745493069
-0.47764242672431745,-0.022507162671347735,0.25419432016251525,0.0009055574305762889,-0.40582077081559703
-1.0895484300070215,-0.1705154727444675,0.013450190990117267,-0.14148234860905132,-0.11764820068272464
-0.47926427542510625,-1.417194338577811,0.09784993492573267,0.06149785902907886,0.023030223737340486
-0.989920976052697,3.5190903104349407,0.1562433146749513,0.14480938403627733,-0.0008901054628769737
-1.2501344393084968,5.768562532026921,0.3083897093853528,0.24202598553858287,0.17207509543797184
0.09868793043107228,1.910451722872995,0.4912093245571721,0.41942652881452336,0.2081030484006666
-0.1358235868829017,1.0970412462694334,0.380059895664074,0.3361148221220003,0.271941161958793
-0.6743238619004616,2.2624743487622108,0.3978512863525829,0.367878378921981,0.3148035843137367
-0.16569522354963104,1.3434676715385276,0.1017535346277292,0.14438361739219094,0.2362746417495625
0.8965377069450007,-0.22885065074896596,0.16597436645441885,0.270237332255374,0.1633912451027866
0.3704493603408028,0.30949093405675904,-0.20610627667237388,-0.08872033437202065,0.06383430560303643
-0.9672155397302861,0.45951080199210287,-0.29456050026528,-0.26040811103019984,0.04989106983355099
-0.8833828101574144,1.2157231601406544,-0.42502247481164596,-0.4373883139151446,0.04779262893173813
-0.5904281970930798,0.3827688108335896,-0.6452719153614952,-0.6774162742366646,0.04578376730307085
-0.39754737404718266,0.3157945211681708,-0.8053192980078172,-0.8901583124715837,0.04765514610142007
-1.1860466929175122,2.8308347291603053,-0.9163625635261677,-1.1594652090892645,0.05403536253161018
-0.9326296918775211,1.1233608928246392,-0.9669024318367179,-1.1672384108798066,0.0621092348440623
-0.23065538680968242,-0.8872271867669239,-0.9093485756261204,-1.061629998301091,0.055310509586298955
-0.5057708232931,0.8141908016887829,-0.8326741183720018,-1.021261871354977,0.047704176818573134
-0.6163243947853982,0.8039890271833136,-0.8740591876914636,-1.1345401186829667,0.051388512656991875
-0.29366829731176053,-0.6133546425397789,-0.6370045909799097,-0.8823747145432869,0.04562781199529042
-0.9208739949717787,-0.7783870844153002,-0.86059047536216,-1.0242181357838198,0.07976395318825383
-1.2548266328205315,-0.5404092021675474,-1.0298455398478887,-1.1692043773221403,0.08550822192035755
-0.2645207071469502,-0.3623122213342127,-0.9049714366900048,-1.045302894415521,0.04422032833752923
0.1362137586882387,0.16233383057375939,-0.8963346313413798,-0.9065767298755083,0.009367479424040325
0.07648962351872632,-0.7427401616673608,-0.9452794616390342,-0.8499825545861689,-0.030286097256695857
-0.3004841895664262,-1.910004840529426,-1.247395322287079,-1.0849080064577468,-0.10842238630644457
-0.41988481665627364,0.7735615677305135,-1.173529959963098,-0.9716577577909886,-0.17260490181389712
0.1534668897226242,4.339905437400815,-1.0327120161856778,-0.7541229573713512,0.21662633278172502
1.025979263711012,4.706307172956052,-0.8136213320490823,-0.44187737613825445,0.8287268249668807
0.8215058844750787,1.7532555340379445,-0.7743034259049835,-0.3580029910306372,1.028678353955729
0.1896112486916712,-0.555115925204697,-0.7049909492063082,-0.2965846635449388,1.0496005955685794
0.6206540503992379,-0.11257107808606882,-0.3799829340222443,0.08870973942102693,1.3572673726965268
1.5087474104184548,0.4212234448713282,-0.15401677009668502,0.3134084240649903,1.818147485253978
0.5735774921670416,0.2134803360074676,-0.26071774780871004,0.3881217772660404,2.0036290911462524
-0.7175732911276619,-0.4803567889775081,-0.3146574781454245,0.42381368688768234,1.8832390718615242
-0.11586798554166554,-0.27915865416852625,-0.20810371304918512,0.604885651497614,1.9184725332057513
-0.5301846479890995,0.08399953256009603,-0.44527782440868063,0.46515007719136586,2.039443085389008
-1.4495883937281282,-0.046180022565732275,-0.36842944151906376,0.5202218438360893,1.7113039574722322
-1.7853347325183342,-0.33273173361287534,-0.5710787954248475,0.3493780544263802,1.2588908599890412
-1.305529469502107,-0.3725817535781988,-0.5985637470913802,0.2541609490912254,1.0986053528708752
0.11499661118902085,-0.46231840852667966,-0.502154286581772,0.2386377558087166,0.9176640996909626
0.8424263647690682,-0.5552290900388174,-0.34596146265131283,0.3153533773020942,0.6296613021329012
0.2215740358041521,-0.5635505873004389,-0.2915835819206422,0.23876962559445683,0.38987945118212614
0.22120234418440812,-0.5876913990764567,-0.12335555347713287,0.39396664180503493,-0.10237766475109501
-0.34972671653801046,-0.7613206040263254,-0.4013604534499922,0.08653840354061877,-0.6944386324462315
-1.4143052970100705,-0.8587647017311175,-0.6665625112132428,-0.23867755533068524,-0.7294929676798027
-0.3489602882102081,-0.9387823560610633,-0.6407789740132551,-0.19380346287671293,-0.5725590146497492
0.4375203091274384,-0.9296985842411251,-0.6052835019640349,-0.14513002779922238,-0.6924448074121977
1.437362790876404,-1.6465479311699442,-0.4480447575872151,0.013308537079662989,-0.8111611403681495
0.846199909852298,-1.7877169445115024,-0.7945842807844912,-0.2719728605766076,-0.5983417484275381
-0.4270711719511262,-1.046728903235994,-0.6764437754343692,-0.28746228104926624,-0.21214002187259287
0.6087393872250457,-1.1651355512944896,-0.4037964801453664,-0.08776168355857422,-0.024166115693015192
1.9324434460449753,-1.4489346042143787,-0.16166679315856333,0.14283004220244436,0.014186494436652857
2.231173789470575,-1.1386041618064182,0.2648533615507686,0.5213424652020114,0.01698589036067654
1.921634647325454,-0.6345924587062078,0.6649021637632369,0.918566341941311,0.03209145223372394
0.5640184686388592,-0.18103274421990642,0.8315042227432202,1.0801240636305067,0.04755298464741073
0.22582967293807532,-0.8371817445841173,0.988020996429133,1.3365456452789835,0.04775827987679185
1.2683486378925501,-0.9828248860971274,1.0449717431334489,1.4539994246579162,0.04562828217465453
0.7868331592802799,0.5307771209067094,0.9493198754223563,1.3740122746382373,0.04765514610142007
0.891572798823399,-0.2443714077280214,1.1735548478658204,1.6514459591780242,0.04898268420746655
2.4118055276162194,-1.6557227524510147,1.432637529852798,1.9428297424905938,0.047191974424310244
2.1308772263172426,-0.7055051669229286,1.7704652192282944,2.2715007593307477,0.04582356349071697
1.0833665997605406,-0.04546433145264618,2.0388520737461007,2.5519599619808124,0.0455218942806293
0.1934062942017058,-0.6588836079645604,1.8964899923982963,2.386817736155176,0.046568397183518045
-0.3731778021602286,-0.5285727722203553,1.8311249107061498,2.3599782331943735,0.044705193526496594
0.7727946215865193,-0.11829966549978742,1.7349946603408646,2.2295733185241264,0.029901132839611346
0.5641767536572952,-0.43320375525764676,1.8143619702807685,2.2738826441842916,0.009305640565201938
-0.5706478654217818,-0.22578037822241345,1.7083028477311752,2.220047668085996,0.03582284652588695
-0.5573393009954347,-0.08374321885610628,1.5129723390199792,2.0167356632524256,0.06120092282995031
-1.2773804397816004,-0.02842537764494381,0.9538754153330604,1.424601771434853,0.051609567896615534
-2.296256656088545,0.37869275937592495,0.4519436780567574,0.9107790339006113,0.24274400940986018
-1.2645574943110232,0.21036771489434195,0.22731197480146778,0.6260187817568746,0.8114482739957233
-0.039091605295611426,-0.4411864638266836,0.37190698364725955,0.7011858074816336,1.2574199233649852
0.7946486781716019,-0.14417465189597523,0.44734230484073817,0.6827522524007484,1.521946239619698
1.1269184919830124,1.4397277733437126,0.39324549959195126,0.5791841574406935,1.7616706195633578
0.7205438884917122,0.657147067765396,0.49562331190925607,0.5642784681745082,1.7158968966286035
0.6380781519046601,-1.0062765922616304,0.3591124582346703,0.47052224371865087,1.56755895383845
0.1396962538771388,0.03623973770261167,-0.056769358318194095,0.006065187296548165,1.4170765336643483
-0.5523372903286282,0.7342832536839274,-0.24926404161951024,-0.23294271877146291,1.307556285113898
0.015441921256842678,0.6914497757945263,-0.2868213514222292,-0.25038272311003906,1.190706290931304
0.4258589718216232,0.6369471448748967,-0.21260950289127342,-0.11642278543061675,1.3686993286016578
-0.4872063032731146,-0.18410936903444503,-0.34626153094211565,-0.24429216541546617,1.352432019335372
0.04065692096295563,-0.5427807230156432,-0.36068507094620395,-0.29306021024807927,1.0310286416159078
1.2271020590229194,-0.5942342557020068,-0.15479606473590007,-0.11904076015481468,0.8980057586229608
0.5849894943426177,0.46174892479249324,-0.014477724386587268,-0.07417004890298386,0.890348723053033
-1.4244278900223544,0.5126731001466925,-0.30335689920983877,-0.3493123363945681,0.9830513812496029
-2.1509183045940317,-0.40686081697982596,-0.21769794549183538,-0.26481265836624196,0.8467838619193394
-1.4025319495382562,-0.16462690178147257,-0.03752622415921146,-0.1514396205757781,0.9923136417644541
-0.4301328611011891,-0.1769948064901577,-0.004948395049943866,-0.06776257059172863,1.001295283019999
-0.22831923988752023,-0.327289940238227,-0.13152296359777563,-0.14610847830711007,0.83367529982619
-0.8705946629907932,-0.058842249951100746,-0.46126903628583565,-0.40507025557086845,0.8420900908868582
-1.2753683659157442,0.31092443371225975,-0.7307475273229588,-0.6711554048079128,1.183371270169429
-1.0813716335664036,-0.4936775368840889,-0.928991773769803,-0.7904380893380961,1.5355771256704687
-0.8185249185227673,-0.6291654873368602,-1.0749769880185511,-1.0222867391124726,1.2667474434918742
-1.7907518947093575,1.1509785235583114,-1.3141629383701177,-1.298595494269289,1.4502704345916317
-1.0076622147956606,0.08158566312542712,-1.1662558914826506,-1.1246660279176612,1.7199120722585703
-0.31773592836960335,-1.5705597448524329,-1.4124246759190124,-1.3862889171294455,1.1485287661542116
-0.8413811993295249,-0.5322994478387914,-1.4440150721217897,-1.500219126308272,0.379190946063653
-0.08547974103146769,-0.6277108133880728,-1.2689443341747597,-1.3352292553452798,0.06327324500031471
-0.6612884102030471,-1.0615297342433057,-1.6260470085573597,-1.6597519568112438,0.04567597881425035
-0.9928642692062928,-0.8562597828353165,-1.820036829216685,-1.838028814223981,0.04787519721799205
-0.18388090550293892,-0.9091108188785934,-1.8494487811699332,-1.823650500201597,0.04889127491131476
-0.8325743542046303,-0.4768863223078395,-1.7167783002052723,-1.694693830946927,0.05015072586232829
-0.37374121188855164,-0.15014580260278781,-1.4175609744219848,-1.4150839434260805,0.049450517757856916
0.37443715080337797,-0.5713871932457982,-1.3119287019785257,-1.2675157428998485,0.047703190738140416
0.3281851187219984,0.42363519687666845,-1.2416705519320395,-1.2125075300452968,0.04753830648393467
0.3227189557632423,0.5722787357483853,-1.1708541077790238,-1.1499995901583202,0.04582356349071697
-0.3540451361210913,0.6055393156429284,-1.1045162359922565,-1.123151768389466,0.04557164422448728
-0.6035336151524444,0.5840685822503473,-1.0201897319984494,-1.0040325246856294,0.04736333885937849
0.3642524795890419,-1.1036030550037192,-0.766568036059562,-0.7791728796102545,0.048218204197231
0.9724704627948934,-0.6194104904197376,-0.5800803020428863,-0.5778672759232802,0.04269071714056278
0.42466497284199106,-0.24244454703894353,-0.2901506647385601,-0.23441919522676782,0.029874396006741074
0.3543144940274128,-0.828061976465592,-0.29147076896377705,-0.24160929453933644,0.019729377873157247
1.1284230639144923,0.1009601414826382,0.058433448609417966,0.11932718688971584,0.014157973060040423
0.42974824725682265,0.5801873342909191,0.023861060796305504,0.07289995760541092,0.1222177400668114
0.31470171029615795,1.5312307172571813,0.17235130186367428,0.1925550296439897,0.21334311696616776
1.5350592433237773,2.7469421791589173,0.5553238803407899,0.5510597847634732,0.11927772965221685
0.4601541573125207,1.0884656574883729,0.49797758717775,0.5102088039352978,-0.11094184677923077
-0.5718822963117676,-0.8772075111837196,0.43920846731979607,0.45444650921367885,-0.32678535064915964
-0.039132397395003585,-1.7189474276802705,0.7055179372313064,0.6835871538307222,-0.5586226223520723
0.713855175813187,-0.5449387364064326,0.74027578085384,0.6734361878776399,-0.6685117591619838
1.7517248221693975,-0.07367601874796977,1.0899380291030827,0.9407505998539815,-0.7694692033367353
1.0783223857403803,-0.19129710052553386,0.939433760765017,0.789782702780426,-0.9331411735183153
-0.2701440848826459,0.12798065714562923,0.9502848260510067,0.7628733863001842,-0.5389266969704395
0.46971701496450413,-0.5558876105600298,1.1769189676103131,0.9526831575259735,-0.3782456208734649
1.0948312337111772,-0.6161708235468926,1.448638333935704,1.1222104078580226,-0.6777166005854044
0.7111311417112589,-0.12490604500519711,1.303612541406766,1.0336425612883087,-0.5125372903446155
-1.1485477454657997,-0.16594182539456853,0.8760861383820082,0.6573242643589019,-0.539186991428682
-1.9074706451301848,-0.621506745455108,0.6799943707444192,0.507138975243694,-0.8848746643737198
-0.560231252503565,-0.3974191996033447,0.6341722132732178,0.449403563191262,-1.0264738940206573
-0.9562250118592874,-0.31456418997299884,0.1704640270696427,-0.003963235723960827,-1.135619483700262
-2.6988705744251287,-0.3725817535781988,-0.15146987008863882,-0.28470286143857176,-1.1858334352045892
-2.40197057875539,-0.6439938449254448,-0.5272051422150955,-0.6294432245536172,-1.212995939306667
0.09389189430725844,-0.9165705224034518,-0.5284298675417805,-0.5897013925400978,-1.145119297451
1.4979224177959267,-0.15277141497032232,-0.23598156132175255,-0.3740523311659478,-1.0185936843755574
0.8343477392305957,0.43574689263658606,-0.10550284783368157,-0.2953750990375777,-0.8557143727673271
-0.18042755993558857,0.758697213843342,-0.2345094871370014,-0.4219645042421072,-0.6308083317969724
-0.714572198077219,1.309228839294145,-0.44451414404266254,-0.6366013582887512,0.03734647600331731
-0.10996430614877747,0.60243092938846,-0.6997849410281021,-0.8237098348440229,0.6755130284432819
1.1522634237411493,-0.9660336715208778,-0.4562213219376136,-0.5398672181480574,0.37249025584451945
0.38339313983319806,-1.3638774680822294,-0.5694819840186435,-0.5959460180318469,0.09976220996153783
-0.7662677335682787,0.11489282646520069,-0.7930561623962019,-0.7892054460444481,0.2971827584984632
0.7548012204525972,-0.3351667773408309,-0.7296218959611865,-0.6411521435081398,0.3563821958225088
1.2062915267337875,-1.4588441734724933,-0.7284462378584534,-0.6584088798067812,0.1492967475276242
-0.23506115342178613,-0.6798419234596067,-0.47171973652504195,-0.4524290243615909,0.010422065183342162
