cyclostationary_mean_tg_1,cyclostationary_mean_HS_4w_0,cyclostationary_mean_rr_4w_0,cyclostationary_mean_HS_24w_0,cyclostationary_mean_HS_8w_0
-0.39701194095145614,1.9836816326145927,1.9742221954220802,0.6607299977568785,1.5598299638877156
0.7456642243361845,1.9753846094129484,2.6903449924972636,0.7909846168953671,1.8435066350111433
-1.1289099438696595,2.0918355714551415,1.7770887715071908,0.9335216438133878,2.090440351846569
0.3649925135038869,2.313979246221611,1.663700133256443,1.0804910259343918,2.2660686187238808
-0.7534532857984876,2.5708056575329996,1.1637020387176664,1.251099412983578,2.4084110493933792
1.306665812943298,2.7512451001059572,0.8138149086963754,1.4284832588299432,2.504941137377142
1.2296115027116623,3.0594415129673216,0.014542230220660026,1.643334914969651,2.729116592656464
-0.7959451986661585,3.254571846338504,-0.10039438704947444,1.8393018409372999,2.965222869399233
-0.09124169948841228,3.4544615235782197,0.34303861565855603,2.04125212049756,3.184398103092517
0.5430782743101656,3.4722655224447596,0.9088441368387729,2.2168044725261176,3.286823970463285
1.1608399489759698,3.5996614761498256,0.7648446265123118,2.4290251364102717,3.463419144881259
-0.002060026900362935,3.47146282816174,1.6502235765843314,2.6085888899391936,3.5432105789761748
-0.017783891520164002,3.3889578817658492,1.8999919963055778,2.781918558488149,3.599529414593847
-1.2574996912290295,3.267213667483986,1.1507494444211996,2.9507482314358398,3.5953135928479862
-1.3473707879280046,3.192923365204023,0.7691253196413247,3.104375708838111,3.547448345941566
0.3407611516729136,2.768613699184881,0.6827423389573081,3.1971402387576155,3.29180118024886
0.5651751573274267,2.1686496055994597,-0.025870356013014597,3.2135126782063645,2.902397583396133
-0.285662276666584,1.5365646178152006,-0.169257635020905,3.2151560474095886,2.467763251238816
0.36055672497578917,0.9193484064903426,-0.2452985759929919,3.186822455115223,2.0888226929823035
0.3412500471921241,0.35241296110398646,-0.4197914990169318,3.1209558715407617,1.6312065378713245
-0.649419988427834,0.002302495913016076,-0.23458702915260926,3.016567390708846,1.244588719757954
-0.9248646902933711,-0.05361221250436264,-0.3626705675645833,2.8839550480795535,0.8708743015730737
0.11091633191753376,-0.05468729281171947,-0.3728980459595054,2.773279823406867,0.507432989656962
0.3159997903951411,-0.053230446812357515,-0.5077721591841023,2.686875959863942,0.1731579005830275
0.07859516628964884,-0.052735257427177065,-0.5787101835141603,2.58660679055325,-0.03379901757325241
-1.3300169680013985,-0.05331131036422244,-0.07750695617734332,2.458661552185287,-0.06671130106163883
0.16323591823008213,-0.05371727230918965,0.00974084807882142,2.3282130234363665,-0.06765446978360798
0.3789264929718811,-0.05378152028381314,-0.13065188315207113,2.185631380938509,-0.06689088530603371
-0.17619228273290832,-0.05376102651493356,0.0633308529149745,2.0383954473507604,-0.06656975471412832
0.31783935468645297,-0.05370156962138424,0.13307321349868267,1.867803342479891,-0.06685598160349339
0.2090900189562017,-0.05404249375943225,0.30723141980478336,1.690345176148023,-0.06696519599291992
-1.018230805514623,-0.05344483091950587,0.41212545267797646,1.4756571910454173,-0.06692126209049562
-1.4560359330309223,-0.053297065784609535,0.4481659721803487,1.2796805025593638,-0.06693020562940927
-1.3726892223992635,-0.05329645463653052,1.0000321321498349,1.0777275701098246,-0.06690090284846782
-0.15778255002293953,-0.0565179302799219,0.8917508631381434,0.9014112033680529,-0.06874833840473665
0.8652159399535552,-0.05871993422072181,0.2292322549061006,0.6884790029844703,-0.06991757540131163
1.019148612455417,-0.060405785146647496,-0.10104249334834108,0.5084535733612023,-0.0708305863419158
0.5798569104871507,-0.06568849753601502,0.39174048517714005,0.3336316419780115,-0.07396929151729094
0.12829310024447377,-0.09014580694251062,-0.7158856928424712,0.15829816274760716,-0.08840804614873479
-0.5162617819499548,-0.1252863379883209,-0.5125023911156941,-0.0073445588044960845,-0.11079161541253237
-0.3648741114992474,-0.20332277084820327,-0.8357743129258123,-0.12549074270705174,-0.15836776004785777
-1.2162102975376983,-0.23443871347292322,-0.8340419485106131,-0.1497480622294575,-0.17773298539712878
-0.09919332840300062,-0.35149468831013586,-1.8343598673812658,-0.1835269174757141,-0.2499524404502199
-1.5211507525082995,-0.5122160713889554,-1.458645098295498,-0.23384012480730815,-0.35733962851535434
-2.373675745851631,-0.6891254298695979,-1.6834539264496975,-0.2926468581509293,-0.4828257671334487
-1.1571663592003856,-0.7807799799034503,-1.537768660444788,-0.3399780773402169,-0.5834959185986188
-1.1929675981862748,-0.9918781662169387,-1.6198573927483737,-0.40672934116507214,-0.7243223378273547
-0.4712670704324324,-1.0943758598138786,-1.0924623873776134,-0.46829359071643906,-0.8426025858829386
-0.47682852324695696,-1.0765121854472683,-0.9755172956903022,-0.5141210843754656,-0.918716037049587
1.2010250376911837,-1.0074813371392737,-0.7355763708366785,-0.5541718016418881,-0.9574205966986697
0.5518027635598094,-0.9533054050198139,-0.11336623735806671,-0.5865237209083952,-1.0077660461504399
1.155300428103619,-0.7715147586165396,0.6098214096918217,-0.6033833836470556,-0.9722360221785598
0.20976132954281998,-0.45916752188250987,0.5460955895578803,-0.5793789975029009,-0.8113337061599832
0.2328765359581926,-0.28750421097728224,0.6541983838253327,-0.5781792178759522,-0.6817264354274497
1.110083017918917,-0.14996653341681188,0.6647181675428018,-0.5805440392013441,-0.5851511225226405
0.8176151333978169,0.03464527400940875,0.003839473834367467,-0.562190841949674,-0.4019339937251005
-0.28678659929754374,-0.06416192540213721,-0.6501299060286246,-0.6062324311339378,-0.3641890399993075
0.4052174314765019,-0.43637048312159865,-0.7415580499215054,-0.6842073989867301,-0.4334776703797988
-1.170935201592112,-0.6246951921984425,0.005963974591558026,-0.7345959074118221,-0.45574305935533194
-1.0296829956580031,-0.712140719104043,0.08905281662861908,-0.7600521468277888,-0.44275028224523416
-0.26337814101517454,-0.8358672899164918,-0.18748834220036986,-0.7750190323662935,-0.4398524367494412
-0.9704568668393824,-0.6892513781875564,1.1596662683031334,-0.7784729430912425,-0.4999375961564939
-0.32453654215640765,-0.3959238227728703,2.095174362513403,-0.774662848505772,-0.4974389349934095
0.5688261444024701,-0.21840506003419663,1.1352391710235616,-0.7697333835073984,-0.4961332862854798
-0.4111258742555142,-0.12375505954458058,1.3290488251792913,-0.7596378632509792,-0.5362633404303083
-0.11037134118724577,-0.06680370218502825,2.1776843832922834,-0.7376269150888421,-0.44147360286629245
-0.19487808719204966,-0.05278892298979608,0.8286698213203774,-0.7287184659351857,-0.27363429208010054
1.498056745725693,-0.06150229375580163,0.013226174068120216,-0.6952339985523305,-0.16513213272258392
-0.8620985738780994,-0.055065745121114965,0.3921640003360488,-0.6445218153087566,-0.10840529149272703
-0.27342923334710306,-0.053678717286291006,0.10602916925415429,-0.5855936794239288,-0.07467362462072902
-0.8539821201691795,-0.05342576916800293,1.1075985286792864,-0.538411567991216,-0.06623753160268925
-0.4563705955808114,-0.053245380972146594,1.3100946681205876,-0.4716366760318792,-0.07139762614000594
-0.3147867002425005,-0.05376859829679412,1.4105200541196963,-0.4102157076718591,-0.06796627170157385
-1.2275425391071852,-0.05374810452791455,2.656429623836901,-0.3643826017959496,-0.06708822195017439
-0.10355312731212314,-0.05363676664537417,2.565277305274016,-0.32431560235121004,-0.06690391055295644
-0.43743285422310724,-0.054009254021911715,1.3850062162104002,-0.2920570703391182,-0.06695757052821037
-0.2376938390304632,-0.05388505732611463,1.6955114851828912,-0.27502860572278254,-0.06690257744314537
-0.34164450589671336,-0.05328739448618826,1.7154827608486873,-0.2989950089597361,-0.06691687295328112
0.18321904240503623,-0.05358657666455431,-0.09060379220352861,-0.3002767192055847,-0.067033902148569
-1.6652625463316812,-0.05225464896558001,0.5984470934086241,-0.29754715669741477,-0.06621282415172702
-0.45663526728906406,-0.05406703175543327,0.15334953209938945,-0.31639675359071673,-0.0674425214187711
0.24452921866786848,-0.05528185223497035,0.22813182077475325,-0.2726827165679884,-0.06779566149737534
0.5309604627449788,-0.06006962770876598,0.4325870483421323,-0.19602168928309527,-0.0706476485307698
0.03581735698358259,-0.06652220044464977,0.3161613433357665,-0.14748265869967747,-0.07463838557051075
-0.7004900592832659,-0.09200176766113213,-0.8191224577131558,-0.12775703529645233,-0.08863354612614646
-0.4483982815469615,-0.1307466019279402,-0.17112493664031253,-0.12329386593673991,-0.11280080168861298
0.9586750195816138,-0.145329368989459,1.1033595777525467,-0.12369975687042994,-0.12211252884564461
1.8867974221182184,-0.16054917133615362,2.6971740222076166,-0.13154918391419404,-0.13377270585114714
0.20807677850312745,-0.15771144067778903,3.382542802300398,-0.13085383948823842,-0.13687540178155194
-0.18662412449220273,-0.1552539864073023,3.975225396814786,-0.13638239754956116,-0.14835001353408434
0.5585433559121692,-0.16388414081667474,3.6287826949821236,-0.14989075747016803,-0.17689702621030903
1.5263930278512687,-0.24906888121314968,2.3466293519114,-0.17746746853487758,-0.23365648256470384
-0.09272975530730734,-0.41861657608106684,0.5626906107647778,-0.22936709137259487,-0.34156610613320204
-0.28771570756761816,-0.6245602634068184,0.28727241058773967,-0.2868435112453741,-0.4511724684548636
0.5676775365559553,-0.7967059157733598,0.19872476584263457,-0.33991190641435615,-0.5413823822503838
-0.9437802962889471,-0.9884022904802374,-0.02652993523026549,-0.40599906413075354,-0.6744571591700316
-1.1203115783184798,-1.1219174487077217,-0.6625503807579795,-0.47019696453462856,-0.8010280945402459
-1.6000015676738157,-0.9918229405256411,-0.7693351247112151,-0.4863285178933647,-0.8338415920458728
-0.4854878204584144,-0.860300526060789,-0.8732174753731083,-0.507800805377516,-0.8672905586643853
0.545409507009749,-0.6916918558221165,-0.9624822038414065,-0.5147215177700938,-0.8529011231037191
0.9636225759977333,-0.5799622185347197,-1.0002080594131857,-0.5501007616189981,-0.8697623650921309
-0.6253050568751277,-0.2489031739281642,-0.9579654930385277,-0.5236572018176384,-0.7009005156080095
0.5730777092894196,0.03177225033503121,-1.1301763215401188,-0.46306236827643854,-0.44652245567680293
-1.7952669289474168,0.20296682408110453,-0.8921148011251787,-0.4375151819105014,-0.2773058188920774
-1.0486486081065685,0.4049654006165242,-0.6107128460873015,-0.3894331415061154,-0.030542819571659
0.27438138390311373,0.5847947057105588,-0.7538403476580164,-0.3750372224787475,0.13753665825521819
0.5222977697626755,0.5357267100976861,-0.9300658045555608,-0.3617027573410375,0.20066907720604507
1.9877435274408104,0.3458564878150988,-0.8717192992517535,-0.3518094690754724,0.2653802070568988
-0.5289717948960488,0.2543050104847224,-1.1221287741574544,-0.34960208914606905,0.2810417471301414
-0.4728241989088343,0.07618163607524459,-1.3523692873335784,-0.3433593998345308,0.35672277648858003
0.7146322915719191,0.025337429690238205,-1.0474157967641884,-0.3322987394319944,0.29940665097565056
1.574185112862965,-0.022634984338342802,-0.8799342630099172,-0.32810326355315333,0.1685809430569143
1.1074071743779288,-0.054278202809338295,-0.8360120681919657,-0.32270125149410567,0.11355409192870669
0.6182533474701254,-0.05570516854940051,-0.5790293690066383,-0.3216609562206476,0.009133662782541647
-0.7357038418933781,-0.054384167484595125,-0.028132266515090872,-0.3157305316424558,-0.02055024347997761
0.8937296426876676,-0.053842669931572315,-0.28949621504539474,-0.30215296341024717,-0.04858754699161637
1.0256245827066974,-0.05348801542745499,-0.17594409879226844,-0.27452684377548725,-0.06714540120437973
0.553341590646781,-0.053786897270669085,0.2645909418144604,-0.22277050212911675,-0.06829622408345802
1.1051729480795285,-0.05385114524529257,0.0782202991628905,-0.1653386978361755,-0.06761280433250912
2.454269891860524,-0.053830651476413,-0.7545862156828992,-0.11224268025260944,-0.0672643464725158
0.97680829539565,-0.05377119458286367,-0.5345629197312872,-0.0461392403578961,-0.06696025861401023
0.8524200194307908,-0.05404249375943225,-0.383800014581868,0.017984339560476376,-0.06700628302813733
-0.8029488018798405,-0.05344483091950587,-0.8713628800210919,0.03427956395631458,-0.06696234912571304
-0.06732662380628061,-0.05356059868209723,-0.9158966922733892,0.05566992082156696,-0.06712680831435236
1.0411709122600628,-0.05426875635103309,-0.8207336551673355,0.06239383276836363,-0.06751580124566695
-0.31776498664185066,-0.057536199801749746,-1.0099981125971156,0.09699647374203754,-0.069349276182051
-0.45723364702956737,-0.05813879702814699,-0.5370369471654076,0.07027937277886936,-0.06957467351792626
-0.3974610337178849,-0.05928107538019739,-0.4591677709482448,0.009371719839885852,-0.07016691210200637
-1.8178133262161111,-0.043774391982527194,0.08460188398620976,-0.011928312450154827,-0.06119219417044994
-1.787189052427752,-0.008813624718467545,0.8919962898482947,-0.050997943813437696,-0.04098527997619443
-0.04089672584974639,0.03770847380510528,1.4013918365987401,-0.052925490478524365,-0.015198839193663629
-0.24409845407478506,0.14792423658996598,0.718769470203482,-0.03599862557527862,0.049277842684391684
1.3156265043149886,0.25234363441228663,0.9117582233289552,-0.016279103036563974,0.11038764780129395
1.0214841360788902,0.35687121182606285,0.7733802276895915,0.01616883097147484,0.18147566721702194
0.5048123773661746,0.4325576214770612,0.09815263170564628,0.04666272849949499,0.24828930290063106
0.31052802866684726,0.48125187579288875,-0.4141721159561504,0.0720282010026439,0.30317589942227613
-0.2169858433136285,0.5075159502511261,-0.12488038138719383,0.10928092690349368,0.38382599802384965
0.06376308752313273,0.7409594636104517,0.3421777840044771,0.20160416729200642,0.5735525460444015
0.2901558155175444,1.039674480012419,0.06638103848893527,0.3162591513432935,0.800296776216936
0.27500445906123566,1.46195158881728,0.5031453295103834,0.4620500361757667,1.0888578648654885
-1.2260054323202232,1.8635835907058664,0.5064747451318431,0.5972849640389338,1.3157230780756857
0.9402120976195935,2.204371199425728,0.2263256149717873,0.7278054297091949,1.5358741873346866
0.6439752273433218,2.336859592989633,-0.5724624781902161,0.8565274956425772,1.7421148784417486
-0.25852994945563207,2.4709936138449233,0.19455185845158435,1.0079618618280979,2.0033570557017693
-2.1638325366690427,2.5255486998041055,0.03574342340189174,1.1686905662635687,2.2953703234248124
-1.706339415442818,2.5253915819906534,0.4150875331896209,1.3038396627664381,2.5066241514255445
-0.8183937160352955,2.674214369125428,1.0809585609122978,1.4751277227364397,2.676785403116181
0.29526683293497513,2.5982620720817007,1.4459651682887853,1.5828168432159808,2.6618671090205015
-0.6392042230631285,2.4052987050445296,0.5186550448038999,1.6813614100381669,2.5599733515493814
-0.5354206802762465,2.1442901035240753,0.24676759199533096,1.7707489585717315,2.460884738281221
-1.314588248489579,1.9368129280935213,-7.700973398748029e-05,1.8499232111996589,2.3485294716071734
-0.4843262346838486,1.4803880925319328,-0.5536764762054854,1.8963633289441888,2.171120472725267
-0.7499421765727139,1.1649324112834165,-0.10770536857343274,1.9179800554374262,1.8908708976651292
-2.0795443099463324,0.9081409365701907,0.7066855443692738,1.9419755830436798,1.605257779732435
-0.04763354524827145,0.6290559291615283,0.48242139591638383,1.9453781388407765,1.3415996330772266
-1.1663078325618226,0.349254872434285,0.5698738729377479,1.9352076796318403,0.976370084388626
-0.40404069786225555,0.18013490908156699,0.4708245809538225,1.9051550695159598,0.7440486005654532
0.09268407337994902,0.1020350799836022,-0.09765357622319702,1.8767718847657278,0.5316408530196179
-1.5569101387645994,-0.0009133605974927135,-0.41861446747199205,1.843933199528534,0.33934363729710093
-0.15051904653841866,-0.047611459447418604,-0.2864978885182293,1.8138010768216875,0.17060244878388364
-0.16021264183785724,-0.05386835863598087,-0.34139828026975066,1.788569688228585,0.07104111414183573
-1.3997447814090656,-0.053438708216477074,-0.07048822792675671,1.7514417942085108,0.025128064238107463
0.6605934518990112,-0.053245380972146594,-0.17527349119172253,1.6591715057141205,-0.03564282299438004
-0.5220971877879148,-0.05376859829679412,-0.057672865099202386,1.5443732404714856,-0.06356721071199992
0.43853310083650066,-0.05374810452791455,0.15817468641101365,1.3985879678558968,-0.06720017966614597
0.09952224247689749,-0.05363676664537417,-0.017379742359789414,1.2633693221710456,-0.06691154611408326
-0.13713137657324861,-0.054009254021911715,-0.2681063427868028,1.1327745360152819,-0.06695757052821037
-0.12988546755593672,-0.05388505732611463,-0.40797199783339866,1.0042212719595769,-0.06690257744314537
0.8821099978094518,-0.05328739448618826,-1.0318046569558765,0.8528248886812553,-0.06691687295328112
0.19136393872289223,-0.05358657666455431,-0.5207328656893948,0.6920142536268856,-0.067033902148569
0.27899390311508204,-0.054305204748754984,-0.5666289442200599,0.5566683566782351,-0.06742289507988358
0.4299738946724599,-0.05650720868955415,-0.6763347835705736,0.3847770917834981,-0.06888259382008878
1.6700305444744004,-0.05821180255889587,-0.3492931831056554,0.27662629520961174,-0.06952475840609033
-0.7075566050318818,-0.058021541012007696,0.03915458589359708,0.1782035646802198,-0.06943883603647152
1.1272758647003864,-0.06443904213929443,-0.176387365778117,0.08717029012853683,-0.07340887670018317
1.8645847806578757,-0.08513771666419687,0.8467688606383166,0.0030255479273710974,-0.08579293183355047
-0.10423179455878842,-0.1156683213691648,1.407338532605653,-0.052212989474588675,-0.10534235140179828
-0.09455053140170896,-0.1880637851557484,0.9588941240897334,-0.09380598991060024,-0.1490605911690679
-0.09920271591511887,-0.3158220898304061,0.19763491634566774,-0.15691838000053432,-0.22419439238591232
1.5265649567923412,-0.39938732072044075,0.7855601767551267,-0.19442716933952003,-0.2770554517964764
1.698879521577831,-0.5500141679603682,-0.18452655130955195,-0.24322732171312336,-0.37702951931313433
0.1411295503153456,-0.6572479403204368,-0.4948660852513853,-0.2815477409018733,-0.45885847749886144
0.11482385161933117,-0.614035811769297,-0.2219453292954706,-0.28992033891045443,-0.47718795978435125
0.8284959697292605,-0.600770805597125,0.2319478801425447,-0.32120888453186214,-0.5407080889728229
0.5059049796581695,-0.680794941559923,-0.8958804716994045,-0.3678532548497703,-0.6285847429473415
-0.15017017827203696,-0.6509954009980692,-0.6944690038768303,-0.40678900219479086,-0.6929642970544656
-1.6353057034912184,-0.7306111996052427,-0.9745037856065211,-0.4670362381790935,-0.779057359557456
-1.0928064502563308,-0.9807206149722838,-1.0028343566579374,-0.5439660758319876,-0.8695936549694087
0.0694788913026175,-1.197997753090137,-1.1325129633156883,-0.634614649440979,-1.0120196172103801
-1.2187932708668094,-1.2851834707046335,-0.8581156428142105,-0.7051362102474035,-1.0624535944450555
-2.7314028582864442,-1.472319060418943,-0.8824171348479881,-0.7953552879376926,-1.1739842718462228
-1.3426487430128358,-1.6214797492736917,-0.9613946057857061,-0.8963496762268773,-1.3736021644873617
0.8256104401503573,-1.6153815234172422,-0.9919960982651883,-0.9716458129373384,-1.4683678077563016
0.7842091126977894,-1.6063875635995857,-0.8528425617922526,-1.0600008630953268,-1.5582600002535762
0.05137644125637921,-1.6888255420232654,-0.9538846257400461,-1.15302431019352,-1.6749262890393481
-0.6377034560110194,-1.6259470530477373,-0.5564488701414017,-1.2258213816700871,-1.702359326916291
-0.5592532526360621,-1.4228031139204464,0.04001816593235327,-1.2705861223028043,-1.634498207694985
0.07943898596426228,-1.3318641684824541,0.16465983319502905,-1.320509344031247,-1.5473762586599793
0.9882080636847157,-1.1238446861549194,-0.03629651447296988,-1.3519422366533949,-1.4630592011402341
-0.8745161334880303,-0.7984080345440261,-0.0170183651303072,-1.3540711981079236,-1.2772307491667327
-0.42970080670487676,-0.5370130491532652,0.09272564527409456,-1.3496040684762547,-1.0623765497620288
1.6130297082238385,-0.37248054126007535,-0.4195161954382632,-1.3409324723418226,-0.9010049651693596
0.1360298976341989,-0.1882608444874866,-0.643555233210146,-1.32056721450139,-0.7104655323719082
-0.7912148027475073,-0.0741542198157295,-0.46087033636002506,-1.285753822238365,-0.5101528488911871
1.2822448933362363,-0.06000462715254473,-0.6852265548803704,-1.2611216832480447,-0.3530848332628125
